category,sub_category,english,definition_en,italian,pronunciation,singular_plural,tense,gender,commonness,part_of_speech,formal_informal,example_sentence_en,example_sentence_it,related_words_it,article_type,base_word
adjective,size,narrow,of limited width,strette,STREHT-teh,plural,,feminine,2,adjective,,The roads are narrow.,Le strade sono strette.,angusto,,stretto
adjective,size,huge,extremely large,enorme,eh-NOR-meh,singular,,,2,adjective,,The stadium is huge.,Lo stadio è enorme.,gigantesco,,enorme
adjective,size,huge,extremely large,enormi,eh-NOR-mee,plural,,,2,adjective,,The rooms are huge.,Le stanze sono enormi.,gigantesco,,enorme
adjective,size,tiny,extremely small,minuscolo,mee-NOOS-koh-loh,singular,,masculine,2,adjective,,The insect is tiny.,L'insetto è minuscolo.,piccino,,minuscolo
adjective,size,tiny,extremely small,minuscola,mee-NOOS-koh-lah,singular,,feminine,2,adjective,,The coin is tiny.,La moneta è minuscola.,piccino,,minuscolo
adjective,size,tiny,extremely small,minuscoli,mee-NOOS-koh-lee,plural,,masculine,2,adjective,,The buttons are tiny.,I bottoni sono minuscoli.,piccino,,minuscolo
adjective,size,tiny,extremely small,minuscole,mee-NOOS-koh-leh,plural,,feminine,2,adjective,,The houses are tiny.,Le case sono minuscole.,piccino,,minuscolo
adjective,size,thick,having large distance between sides,spesso,SPES-soh,singular,,masculine,2,adjective,,The wall is thick.,Il muro è spesso.,denso,,spesso
adjective,size,thick,having large distance between sides,spessa,SPES-sah,singular,,feminine,2,adjective,,The blanket is thick.,La coperta è spessa.,denso,,spesso
adjective,size,thick,having large distance between sides,spessi,SPES-see,plural,,masculine,2,adjective,,The carpets are thick.,I tappeti sono spessi.,denso,,spesso
adjective,size,thick,having large distance between sides,spesse,SPES-seh,plural,,feminine,2,adjective,,The jackets are thick.,Le giacche sono spesse.,denso,,spesso
adjective,size,thin,having little distance between sides,sottile,soh-TEE-leh,singular,,,1,adjective,,The glass is thin.,Il bicchiere è sottile.,fine,,sottile
adjective,size,thin,having little distance between sides,sottili,soh-TEE-lee,plural,,,1,adjective,,The slices are thin.,Le fette sono sottili.,fine,,sottile
adjective,size,gigantic,extremely large or extensive,gigantesco,jee-gan-TES-koh,singular,,masculine,3,adjective,,The dinosaur is gigantic.,Il dinosauro è gigantesco.,enorme,,gigantesco
adjective,size,gigantic,extremely large or extensive,gigantesca,jee-gan-TES-kah,singular,,feminine,3,adjective,,The fortress is gigantic.,La fortezza è gigantesca.,enorme,,gigantesco
adjective,size,gigantic,extremely large or extensive,giganteschi,jee-gan-TES-kee,plural,,masculine,3,adjective,,The palaces are gigantic.,I palazzi sono giganteschi.,enorme,,gigantesco
adjective,size,gigantic,extremely large or extensive,gigantesche,jee-gan-TES-keh,plural,,feminine,3,adjective,,The waves are gigantic.,Le onde sono gigantesche.,enorme,,gigantesco
adjective,size,massive,large and heavy,massiccio,mah-SIC-cho,singular,,masculine,3,adjective,,The door is massive.,Il portone è massiccio.,pesante,,massiccio
adjective,size,massive,large and heavy,massiccia,mah-SIC-chah,singular,,feminine,3,adjective,,The statue is massive.,La statua è massiccia.,pesante,,massiccio
adjective,size,massive,large and heavy,massicci,mah-SIC-chee,plural,,masculine,3,adjective,,The walls are massive.,I muri sono massicci.,pesante,,massiccio
adjective,size,massive,large and heavy,massicce,mah-SIC-cheh,plural,,feminine,3,adjective,,The columns are massive.,Le colonne sono massicce.,pesante,,massiccio
adjective,size,petite,very small and delicate,minuto,mee-NOO-toh,singular,,masculine,3,adjective,,The watch is petite.,L'orologio è minuto.,piccolo,,minuto
adjective,size,petite,very small and delicate,minuta,mee-NOO-tah,singular,,feminine,3,adjective,,The flower is petite.,La rosa è minuta.,piccolo,,minuto
adjective,size,petite,very small and delicate,minuti,mee-NOO-tee,plural,,masculine,3,adjective,,The details are petite.,I dettagli sono minuti.,piccolo,,minuto
adjective,size,petite,very small and delicate,minute,mee-NOO-teh,plural,,feminine,3,adjective,,The letters are petite.,Le lettere sono minute.,piccolo,,minuto
adjective,size,compact,closely packed together,compatto,com-PAHT-toh,singular,,masculine,3,adjective,,The computer is compact.,Il computer è compatto.,denso,,compatto
adjective,size,compact,closely packed together,compatta,com-PAHT-tah,singular,,feminine,3,adjective,,The car is compact.,L'auto è compatta.,denso,,compatto
adjective,size,compact,closely packed together,compatti,com-PAHT-tee,plural,,masculine,3,adjective,,The laptops are compact.,I laptop sono compatti.,denso,,compatto
adjective,size,compact,closely packed together,compatte,com-PAHT-teh,plural,,feminine,3,adjective,,The bags are compact.,Le borse sono compatte.,denso,,compatto
adjective,size,bulky,large and difficult to handle,ingombrante,een-gom-BRAHN-teh,singular,,,3,adjective,,The luggage is bulky.,Il bagaglio è ingombrante.,voluminoso,,ingombrante
adjective,size,bulky,large and difficult to handle,ingombranti,een-gom-BRAHN-tee,plural,,,3,adjective,,The sofas are bulky.,I divani sono ingombranti.,voluminoso,,ingombrante
adjective,size,ample,spacious or roomy,ampio,AHM-pyoh,singular,,masculine,2,adjective,,The garden is ample.,Il giardino è ampio.,largo,,ampio
adjective,size,ample,spacious or roomy,ampia,AHM-pyah,singular,,feminine,2,adjective,,The hall is ample.,La sala è ampia.,largo,,ampio
adjective,size,ample,spacious or roomy,ampi,AHM-pee,plural,,masculine,2,adjective,,The rooms are ample.,I locali sono ampi.,largo,,ampio
adjective,size,ample,spacious or roomy,ampie,AHM-pyeh,plural,,feminine,2,adjective,,The beaches are ample.,Le spiagge sono ampie.,largo,,ampio
adjective,size,vast,very great in size or extent,vasto,VAH-stoh,singular,,masculine,3,adjective,,The desert is vast.,Il deserto è vasto.,enorme,,vasto
adjective,size,vast,very great in size or extent,vasta,VAH-stah,singular,,feminine,3,adjective,,The plain is vast.,La pianura è vasta.,enorme,,vasto
adjective,size,vast,very great in size or extent,vasti,VAH-stee,plural,,masculine,3,adjective,,The fields are vast.,I campi sono vasti.,enorme,,vasto
adjective,size,vast,very great in size or extent,vaste,VAH-steh,plural,,feminine,3,adjective,,The areas are vast.,Le zone sono vaste.,enorme,,vasto
adjective,size,microscopic,extremely small; visible only with a microscope,microscopico,mee-kroh-SKO-pee-koh,singular,,masculine,3,adjective,,The organism is microscopic.,L'organismo è microscopico.,minuscolo,,microscopico
adjective,size,microscopic,extremely small; visible only with a microscope,microscopica,mee-kroh-SKO-pee-kah,singular,,feminine,3,adjective,,The cell is microscopic.,La cellula è microscopica.,minuscolo,,microscopico
adjective,size,microscopic,extremely small; visible only with a microscope,microscopici,mee-kroh-SKO-pee-chee,plural,,masculine,3,adjective,,The bacteria are microscopic.,I batteri sono microscopici.,minuscolo,,microscopico
adjective,size,microscopic,extremely small; visible only with a microscope,microscopiche,mee-kroh-SKO-pee-keh,plural,,feminine,3,adjective,,The fibers are microscopic.,Le fibre sono microscopiche.,minuscolo,,microscopico
