category,sub_category,english,definition_en,italian,pronunciation,singular_plural,tense,gender,commonness,part_of_speech,formal_informal,example_sentence_en,example_sentence_it,related_words_it,article_type,base_word
noun,food,the apples,round sweet fruits,le mele,LEH MEH-leh,plural,,feminine,1,noun,,The apples are ripe.,Le mele sono mature.,frutti,definite,mela
noun,food,the banana,long yellow fruit,la banana,LA bah-NAH-nah,singular,,feminine,1,noun,,The banana is sweet.,La banana è dolce.,frutto,definite,banana
noun,food,a banana,long yellow fruit,una banana,OO-nah bah-NAH-nah,singular,,feminine,1,noun,,He ate a banana after jogging.,Ha mangiato una banana dopo la corsa.,frutto,indefinite,banana
noun,food,the bananas,long yellow fruits,le banane,LEH bah-NAH-neh,plural,,feminine,1,noun,,The bananas are on the counter.,Le banane sono sul bancone.,frutti,definite,banana
noun,food,the orange,citrus fruit,l'arancia,LAH-RAHN-chah,singular,,feminine,1,noun,,The orange is juicy.,L'arancia è succosa.,agrume,definite,arancia
noun,food,an orange,citrus fruit,un'arancia,OO-nah RAHN-chah,singular,,feminine,1,noun,,I peeled an orange.,Ho sbucciato un'arancia.,agrume,indefinite,arancia
noun,food,the oranges,citrus fruits,le arance,LEH ah-RAHN-cheh,plural,,feminine,1,noun,,The oranges come from Sicily.,Le arance vengono dalla Sicilia.,agrumi,definite,arancia
noun,food,the carrot,orange root vegetable,la carota,LA kah-ROH-tah,singular,,feminine,1,noun,,The carrot is crunchy.,La carota è croccante.,ortaggio,definite,carota
noun,food,a carrot,orange root vegetable,una carota,OO-nah kah-ROH-tah,singular,,feminine,1,noun,,He sliced a carrot.,Ha tagliato una carota.,ortaggio,indefinite,carota
noun,food,the carrots,orange root vegetables,le carote,LEH kah-ROH-teh,plural,,feminine,1,noun,,The carrots are in the soup.,Le carote sono nella zuppa.,ortaggi,definite,carota
noun,food,the tomato,red fruit vegetable,il pomodoro,EEL poh-moh-DOH-roh,singular,,masculine,1,noun,,The tomato is fresh.,Il pomodoro è fresco.,pomo,definite,pomodoro
noun,food,a tomato,red fruit vegetable,un pomodoro,OON poh-moh-DOH-roh,singular,,masculine,1,noun,,I added a tomato to the salad.,Ho aggiunto un pomodoro all'insalata.,pomo,indefinite,pomodoro
noun,food,the tomatoes,red fruit vegetables,i pomodori,EE poh-moh-DOH-ree,plural,,masculine,1,noun,,The tomatoes are ripe.,I pomodori sono maturi.,pomi,definite,pomodoro
noun,food,the salad,mixed raw vegetables,l'insalata,LIN-sah-LAH-tah,singular,,feminine,1,noun,,The salad is fresh.,L'insalata è fresca.,misticanza,definite,insalata
noun,food,a salad,mixed raw vegetables,un'insalata,OON in-sah-LAH-tah,singular,,feminine,1,noun,,She ordered a salad.,Ha ordinato un'insalata.,misticanza,indefinite,insalata
noun,food,the salads,mixed raw vegetables,le insalate,LEH in-sah-LAH-teh,plural,,feminine,1,noun,,The salads come with bread.,Le insalate arrivano con il pane.,misticanze,definite,insalata
noun,food,the soup,hot liquid dish,la zuppa,LA ZOOP-pah,singular,,feminine,1,noun,,The soup is warm.,La zuppa è calda.,minestra,definite,zuppa
noun,food,a soup,hot liquid dish,una zuppa,OO-nah ZOOP-pah,singular,,feminine,1,noun,,We shared a soup.,Abbiamo condiviso una zuppa.,minestra,indefinite,zuppa
noun,food,the steak,grilled beef slice,la bistecca,LA bee-STEHK-kah,singular,,feminine,2,noun,,The steak is medium rare.,La bistecca è a cottura media.,carne,definite,bistecca
noun,food,a steak,grilled beef slice,una bistecca,OO-nah bee-STEHK-kah,singular,,feminine,2,noun,,He cooked a steak for dinner.,Ha cucinato una bistecca per cena.,carne,indefinite,bistecca
noun,food,the steaks,grilled beef slices,le bistecche,LEH bee-STEHK-keh,plural,,feminine,2,noun,,The steaks rest on the plate.,Le bistecche riposano nel piatto.,carni,definite,bistecca
noun,food,fish,edible seafood,pesce,PEH-sheh,singular,,masculine,1,noun,,Fish is common on menus.,Pesce è comune nei menu.,pescato,,pesce
noun,food,the fish,edible seafood,il pesce,EEL PEH-sheh,singular,,masculine,1,noun,,The fish is grilled.,Il pesce è alla griglia.,pescato,definite,pesce
noun,food,chicken,poultry meat,pollo,POHL-loh,singular,,masculine,1,noun,,Chicken tastes great with herbs.,Pollo è ottimo con le erbe.,gallina,,pollo
noun,food,the chicken,poultry meat,il pollo,EEL POHL-loh,singular,,masculine,1,noun,,The chicken is roasted.,Il pollo è arrosto.,gallina,definite,pollo
noun,food,rice,staple grain,riso,REE-zoh,singular,,masculine,1,noun,,Rice cooks in fifteen minutes.,Riso cuoce in quindici minuti.,risotto,,riso
noun,food,the rice,staple grain,il riso,EEL REE-zoh,singular,,masculine,1,noun,,The rice is fluffy.,Il riso è soffice.,risotto,definite,riso
noun,food,the egg,oval food from bird,l'uovo,LOO-oh-voh,singular,,masculine,1,noun,,The egg is boiled.,L'uovo è sodo.,uovo,definite,uovo
noun,food,an egg,oval food from bird,un uovo,OON OO-oh-voh,singular,,masculine,1,noun,,I cracked an egg.,Ho rotto un uovo.,uovo,indefinite,uovo
noun,food,the eggs,oval foods from birds,le uova,LEH WOH-vah,plural,,feminine,1,noun,,The eggs are fresh today.,Le uova sono fresche oggi.,uova,definite,uovo
noun,food,the ice cream,frozen sweet dessert,il gelato,EEL jeh-LAH-toh,singular,,masculine,1,noun,,The ice cream melts fast.,Il gelato si scioglie in fretta.,crema,definite,gelato
noun,food,an ice cream,frozen sweet dessert,un gelato,OON jeh-LAH-toh,singular,,masculine,1,noun,,I'd like an ice cream please.,Vorrei un gelato per favore.,crema,indefinite,gelato
noun,food,the ice creams,frozen sweet desserts,i gelati,EE jeh-LAH-tee,plural,,masculine,1,noun,,The ice creams come in many flavors.,I gelati hanno molti gusti.,creme,definite,gelato
noun,food,the wine,alcoholic grape drink,il vino,EEL VEE-noh,singular,,masculine,1,noun,,The wine is from Tuscany.,Il vino è toscano.,rosso,definite,vino
noun,food,wine,alcoholic grape drink,vino,VEE-noh,singular,,masculine,1,noun,,Wine pairs well with cheese.,Vino si abbina al formaggio.,rosso,,vino
noun,food,the beer,fermented barley drink,la birra,LA BEER-rah,singular,,feminine,1,noun,,The beer is cold.,La birra è fredda.,bionda,definite,birra
noun,food,beer,fermented barley drink,birra,BEER-rah,singular,,feminine,1,noun,,Beer is popular in summer.,Birra è popolare in estate.,bionda,,birra
noun,food,the butter,dairy spread,il burro,EEL BOOR-roh,singular,,masculine,1,noun,,The butter is soft.,Il burro è morbido.,margarina,definite,burro
noun,food,butter,dairy spread,burro,BOOR-roh,singular,,masculine,1,noun,,Butter melts quickly.,Burro si scioglie rapidamente.,margarina,,burro
noun,food,the olive oil,oil from olives,l'olio d'oliva,LOH-lyoh doh-LEE-vah,singular,,masculine,1,noun,,The olive oil is extra virgin.,L'olio d'oliva è extravergine.,olio EVO,definite,olio
noun,food,olive oil,oil from olives,olio d'oliva,OH-lyoh doh-LEE-vah,singular,,masculine,1,noun,,Olive oil enhances flavor.,Olio d'oliva esalta il sapore.,olio EVO,,olio
