category,sub_category,english,definition_en,italian,pronunciation,singular_plural,tense,gender,commonness,part_of_speech,formal_informal,example_sentence_en,example_sentence_it,related_words_it,article_type,base_word
adjective,general,new,recent in time,nuova,NWOH-vah,singular,,feminine,1,adjective,,The bag is new.,La borsa è nuova.,recente,,nuovo
adjective,general,new,recent in time,nuovi,NWOH-vee,plural,,masculine,1,adjective,,The tickets are new.,I biglietti sono nuovi.,recenti,,nuovo
adjective,general,new,recent in time,nuove,NWOH-veh,plural,,feminine,1,adjective,,The shoes are new.,Le scarpe sono nuove.,recenti,,nuovo
adjective,general,old,not new,vecchio,VEHK-kyoh,singular,,masculine,1,adjective,,The bridge is old.,Il ponte è vecchio.,antico,,vecchio
adjective,general,old,not new,vecchia,VEHK-kyah,singular,,feminine,1,adjective,,The house is old.,La casa è vecchia.,antica,,vecchio
adjective,general,old,not new,vecchi,VEHK-kyee,plural,,masculine,1,adjective,,The books are old.,I libri sono vecchi.,antichi,,vecchio
adjective,general,old,not new,vecchie,VEHK-kyeh,plural,,feminine,1,adjective,,The walls are old.,Le mura sono vecchie.,antiche,,vecchio
adjective,general,hot,high temperature,caldo,KAHL-doh,singular,,masculine,1,adjective,,The tea is hot.,Il tè è caldo.,bollente,,caldo
adjective,general,hot,high temperature,calda,KAHL-dah,singular,,feminine,1,adjective,,The pizza is hot.,La pizza è calda.,bollente,,caldo
adjective,general,hot,high temperature,caldi,KAHL-dee,plural,,masculine,1,adjective,,The days are hot.,I giorni sono caldi.,bollenti,,caldo
adjective,general,hot,high temperature,calde,KAHL-deh,plural,,feminine,1,adjective,,The nights are hot.,Le notti sono calde.,bollenti,,caldo
adjective,general,cold,low temperature,freddo,FRED-doh,singular,,masculine,1,adjective,,The milk is cold.,Il latte è freddo.,gelido,,freddo
adjective,general,cold,low temperature,fredda,FRED-dah,singular,,feminine,1,adjective,,The water is cold.,L'acqua è fredda.,gelida,,freddo
adjective,general,cold,low temperature,freddi,FRED-dee,plural,,masculine,1,adjective,,The winds are cold.,I venti sono freddi.,gelidi,,freddo
adjective,general,cold,low temperature,fredde,FRED-deh,plural,,feminine,1,adjective,,The mornings are cold.,Le mattine sono fredde.,gelide,,freddo
adjective,general,happy,feeling joy,felice,feh-LEE-cheh,singular,,,1,adjective,,The child is happy.,Il bambino è felice.,contento,,felice
adjective,general,happy,feeling joy,felici,feh-LEE-chee,plural,,,1,adjective,,The tourists are happy.,I turisti sono felici.,contenti,,felice
adjective,general,easy,not difficult,facile,FAH-cheh-leh,singular,,,1,adjective,,The exercise is easy.,L'esercizio è facile.,semplice,,facile
adjective,general,easy,not difficult,facili,FAH-chee-lee,plural,,,1,adjective,,The questions are easy.,Le domande sono facili.,semplici,,facile
