category,sub_category,english,definition_en,italian,pronunciation,singular_plural,tense,gender,commonness,part_of_speech,formal_informal,example_sentence_en,example_sentence_it,related_words_it,article_type,base_word
noun,directions,the bridge,a structure over water or road,il ponte,eel PON-teh,singular,,masculine,1,noun,,The bridge is closed tonight.,Il ponte è chiuso stasera.,viadotto,definite,ponte
noun,directions,the bridges,structures over water or roads,i ponti,ee PON-tee,plural,,masculine,1,noun,,The bridges are lit at night.,I ponti sono illuminati di notte.,viadotto,definite,ponti
noun,directions,a tunnel,an underground passage,un tunnel,oon TOON-nel,singular,,masculine,2,noun,,We will pass through a tunnel.,Passeremo attraverso un tunnel.,galleria,indefinite,tunnel
noun,directions,the tunnel,an underground passage,il tunnel,eel TOON-nel,singular,,masculine,2,noun,,The tunnel is very long.,Il tunnel è molto lungo.,galleria,definite,tunnel
noun,directions,the tunnels,underground passages,i tunnel,ee TOON-nel,plural,,masculine,2,noun,,The tunnels were built in the 60s.,I tunnel sono stati costruiti negli anni Sessanta.,galleria,definite,tunnel
noun,directions,a street,a public road in a city,una strada,OO-nah STRAH-dah,singular,,feminine,1,noun,,We walked down a narrow street.,Abbiamo camminato in una strada stretta.,via,indefinite,strada
noun,directions,the street,a public road in a city,la strada,lah STRAH-dah,singular,,feminine,1,noun,,The street is closed for the market.,La strada è chiusa per il mercato.,via,definite,strada
noun,directions,the streets,public roads in a city,le strade,leh STRAH-deh,plural,,feminine,1,noun,,The streets are crowded today.,Le strade sono affollate oggi.,via,definite,strada
noun,directions,an avenue,a wide city street,un viale,oon vee-AH-leh,singular,,masculine,2,noun,,We are staying on an avenue with trees.,Alloggiamo in un viale alberato.,corso,indefinite,viale
noun,directions,the avenue,a wide city street,il viale,eel vee-AH-leh,singular,,masculine,2,noun,,The avenue leads to the park.,Il viale porta al parco.,corso,definite,viale
noun,directions,the avenues,wide city streets,i viali,ee vee-AH-lee,plural,,masculine,3,noun,,The avenues are beautifully lit at night.,I viali sono splendidamente illuminati di notte.,corso,definite,viali
noun,directions,a square,an open public space,una piazza,OO-nah PYAHT-tsah,singular,,feminine,1,noun,,Let's meet at a square in the center.,Incontriamoci in una piazza del centro.,largo,indefinite,piazza
noun,directions,the square,an open public space,la piazza,lah PYAHT-tsah,singular,,feminine,1,noun,,The square is full of cafés.,La piazza è piena di caffè.,largo,definite,piazza
noun,directions,the squares,open public spaces,le piazze,leh PYAHT-tseh,plural,,feminine,1,noun,,The squares are lively at night.,Le piazze sono vivaci di notte.,largo,definite,piazza
noun,directions,a block,an area between streets,un isolato,oon ee-zo-LAH-toh,singular,,masculine,2,noun,,The hotel is a block away.,L'hotel è a un isolato di distanza.,quartiere,indefinite,isolato
noun,directions,the block,an area between streets,l'isolato,lee-zo-LAH-toh,singular,,masculine,2,noun,,The block is quiet at night.,L'isolato è tranquillo di notte.,quartiere,definite,isolato
noun,directions,the blocks,areas between streets,gli isolati,lyee ee-zo-LAH-tee,plural,,masculine,2,noun,,The blocks here are small.,Gli isolati qui sono piccoli.,quartiere,definite,isolato
noun,directions,a sign,a posted direction or instruction,un segnale,oon seh-NYAH-leh,singular,,masculine,1,noun,,I don't see a sign for the museum.,Non vedo un segnale per il museo.,cartello,indefinite,segnale
noun,directions,the sign,a posted direction or instruction,il segnale,eel seh-NYAH-leh,singular,,masculine,1,noun,,The sign is very clear.,Il segnale è molto chiaro.,cartello,definite,segnale
noun,directions,the signs,posted directions or instructions,i segnali,ee seh-NYAH-lee,plural,,masculine,1,noun,,The signs point to the center.,I segnali indicano il centro.,cartello,definite,segnale
noun,directions,a stop,a designated stopping point,una fermata,OO-nah fehr-MAH-tah,singular,,feminine,1,noun,,Is there a stop nearby?,C'è una fermata qui vicino?,capolinea,indefinite,fermata
noun,directions,the stop,a designated stopping point,la fermata,lah fehr-MAH-tah,singular,,feminine,1,noun,,The stop is in front of the hotel.,La fermata è davanti all'hotel.,capolinea,definite,fermata
noun,directions,the stops,designated stopping points,le fermate,leh fehr-MAH-teh,plural,,feminine,1,noun,,The stops are well marked.,Le fermate sono ben segnalate.,capolinea,definite,fermata
noun,directions,an entrance,way into a place,un ingresso,oon een-GRES-soh,singular,,masculine,1,noun,,We found an entrance on the side.,Abbiamo trovato un ingresso sul lato.,entrata,indefinite,ingresso
noun,directions,the entrance,way into a place,l'ingresso,leen-GRES-soh,singular,,masculine,1,noun,,The entrance is at the front.,L'ingresso è sul davanti.,entrata,definite,ingresso
noun,directions,the entrances,ways into a place,gli ingressi,lyee in-GRES-see,plural,,masculine,2,noun,,The entrances are closed at night.,Gli ingressi sono chiusi di notte.,entrata,definite,ingresso
noun,directions,an exit,way out of a place,un'uscita,oon oo-SHEE-tah,singular,,feminine,1,noun,,Look for an exit sign.,Cerca un'uscita.,uscita di sicurezza,indefinite,uscita
noun,directions,the exit,way out of a place,l'uscita,lo͜o-SHEE-tah,singular,,feminine,1,noun,,The exit is to the right.,L'uscita è a destra.,uscita di sicurezza,definite,uscita
noun,directions,the exits,ways out of a place,le uscite,leh oo-SHEE-teh,plural,,feminine,2,noun,,The exits are clearly marked.,Le uscite sono chiaramente indicate.,uscita di sicurezza,definite,uscita
noun,directions,a traffic light,a road signal with colored lights,un semaforo,oon seh-MAH-foh-roh,singular,,masculine,1,noun,,Stop at a traffic light.,Fermati a un semaforo.,luce,indefinite,semaforo
noun,directions,the traffic light,a road signal with colored lights,il semaforo,eel seh-MAH-foh-roh,singular,,masculine,1,noun,,The traffic light is red.,Il semaforo è rosso.,luce,definite,semaforo
noun,directions,the traffic lights,road signals with colored lights,i semafori,ee seh-MAH-foh-ree,plural,,masculine,1,noun,,The traffic lights are synchronized.,I semafori sono sincronizzati.,luce,definite,semaforo
noun,directions,a turn,a change of direction,una svolta,OO-nah SVOL-tah,singular,,feminine,2,noun,,Take a turn after the pharmacy.,Fai una svolta dopo la farmacia.,curva,indefinite,svolta
noun,directions,the turn,a change of direction,la svolta,lah SVOL-tah,singular,,feminine,2,noun,,The turn is very sharp.,La svolta è molto stretta.,curva,definite,svolta
noun,directions,the turns,changes of direction,le svolte,leh SVOL-teh,plural,,feminine,3,noun,,The turns on this road are dangerous.,Le svolte su questa strada sono pericolose.,curva,definite,svolta
noun,directions,the north,the direction toward the top of maps,il nord,EEL NORD,singular,,masculine,1,noun,,The north is colder.,Il nord è più freddo.,settentrione,definite,nord
noun,directions,a north,any northern direction,un nord,oon NORD,singular,,masculine,3,noun,,A north wind is blowing.,Soffia un nord.,settentrione,indefinite,nord
noun,directions,the south,the direction opposite north,il sud,EEL SOOD,singular,,masculine,1,noun,,The south is warmer.,Il sud è più caldo.,meridione,definite,sud
noun,directions,a south,any southern direction,un sud,oon SOOD,singular,,masculine,3,noun,,They drove toward a south.,Hanno guidato verso un sud.,meridione,indefinite,sud
noun,directions,the east,the direction where the sun rises,l'est,LEST,singular,,masculine,1,noun,,The east gets morning light.,L'est prende la luce del mattino.,oriente,definite,est
noun,directions,an east,any eastern direction,un est,oon EHST,singular,,masculine,3,noun,,A soft breeze came from an east.,Arrivava una brezza da un est.,oriente,indefinite,est
noun,directions,the west,the direction opposite east,l'ovest,LOH-vest,singular,,masculine,1,noun,,The west shows beautiful sunsets.,L'ovest mostra splendidi tramonti.,occidente,definite,ovest
noun,directions,a west,any western direction,un ovest,oon OH-vest,singular,,masculine,3,noun,,Clouds move from a west.,Le nuvole arrivano da un ovest.,occidente,indefinite,ovest
noun,directions,a left,the direction opposite right,una sinistra,OO-nah see-NEE-strah,singular,,feminine,2,noun,,Take a left after the bank.,Prendi una sinistra dopo la banca.,mancina,indefinite,sinistra
noun,directions,the left,the direction opposite right,la sinistra,lah see-NEE-strah,singular,,feminine,1,noun,,The left is blocked.,La sinistra è bloccata.,mancina,definite,sinistra
noun,directions,a right,the direction opposite left,una destra,OO-nah DES-trah,singular,,feminine,2,noun,,Take a right at the church.,Prendi una destra alla chiesa.,manodextra,indefinite,destra
noun,directions,the right,the direction opposite left,la destra,lah DES-trah,singular,,feminine,1,noun,,The right is clear.,La destra è libera.,manodextra,definite,destra
