category,sub_category,english,definition_en,italian,pronunciation,singular_plural,tense,gender,commonness,part_of_speech,formal_informal,example_sentence_en,example_sentence_it,related_words_it,article_type,base_word
noun,weather,the ice,frozen water,il ghiaccio,GYAH-choh,singular,,masculine,1,noun,,The ice is slippery.,Il ghiaccio è scivoloso.,gelo,definite,ghiaccio
noun,weather,ice,frozen water,ghiaccio,GYAH-choh,singular,,masculine,1,noun,,Ice cracks underfoot.,Ghiaccio scricchiola sotto i piedi.,gelo,,ghiaccio
noun,weather,the heat,high temperature,il caldo,KAHL-doh,singular,,masculine,1,noun,,The heat is intense.,Il caldo è intenso.,calura,definite,caldo
noun,weather,heat,high temperature,caldo,KAHL-doh,singular,,masculine,1,noun,,Heat fills the city.,Caldo avvolge la città.,calura,,caldo
noun,weather,the cold,low temperature,il freddo,FRED-doh,singular,,masculine,1,noun,,The cold bites my hands.,Il freddo morde le mani.,gelo,definite,freddo
noun,weather,cold,low temperature,freddo,FRED-doh,singular,,masculine,1,noun,,Cold keeps people inside.,Freddo tiene la gente in casa.,gelo,,freddo
noun,weather,the humidity,moisture in the air,l'umidità,oo-mee-dee-TAH,singular,,feminine,2,noun,,The humidity is high.,L'umidità è alta.,umidore,definite,umidità
noun,weather,humidity,moisture in the air,umidità,oo-mee-dee-TAH,singular,,feminine,2,noun,,Humidity sticks to the skin.,Umidità si attacca alla pelle.,umidore,,umidità
noun,weather,the temperature,degree of heat,la temperatura,tem-peh-rah-TOO-rah,singular,,feminine,1,noun,,The temperature is thirty degrees.,La temperatura è di trenta gradi.,grado termico,definite,temperatura
noun,weather,the temperatures,degrees of heat,le temperature,tem-peh-rah-TOO-reh,plural,,feminine,1,noun,,The temperatures drop at night.,Le temperature scendono di notte.,gradi termici,definite,temperature
noun,weather,the weather,current atmospheric conditions,il tempo,TEM-poh,singular,,masculine,1,noun,,The weather is good today.,Il tempo è bello oggi.,clima,definite,tempo
noun,weather,weather,current atmospheric conditions,tempo,TEM-poh,singular,,masculine,1,noun,,Weather changes fast in the mountains.,Tempo cambia rapidamente in montagna.,clima,,tempo
noun,weather,the climate,long-term weather pattern,il clima,KLEE-mah,singular,,masculine,2,noun,,The climate is mild.,Il clima è mite.,atmosfera,definite,clima
noun,weather,climate,long-term weather pattern,clima,KLEE-mah,singular,,masculine,2,noun,,Climate varies by region.,Clima varia per regione.,atmosfera,,clima
