category,sub_category,english,definition_en,italian,pronunciation,singular_plural,tense,gender,commonness,part_of_speech,formal_informal,example_sentence_en,example_sentence_it,related_words_it,article_type
noun,time,a afternoon,The time between noon and evening.,un pomeriggio,oon poh-meh-REED-joh,singular,n/a,masculine,1,noun,n/a,I don’t have a afternoon.,,,indefinite
noun,time,the afternoon,The time between noon and evening.,il pomeriggio,eel poh-meh-REED-joh,singular,n/a,masculine,1,noun,n/a,I don’t have the afternoon.,,,definite
noun,time,the afternoons,The time between noon and evening.,i pomeriggi,ee poh-meh-REED-jee,plural,n/a,masculine,1,noun,n/a,I don’t have the afternoons.,,,definite
noun,time,a evening,The latter part of the day.,una sera,OO-nah SEH-rah,singular,n/a,feminine,1,noun,n/a,I don’t have a evening.,,,indefinite
noun,time,the evening,The latter part of the day.,la sera,lah SEH-rah,singular,n/a,feminine,1,noun,n/a,I don’t have the evening.,,,definite
noun,time,the evenings,The latter part of the day.,le sere,leh SEH-reh,plural,n/a,feminine,1,noun,n/a,I don’t have the evenings.,,,definite
noun,time,a night,The time of darkness between sunset and sunrise.,una notte,OO-nah NOT-teh,singular,n/a,feminine,1,noun,n/a,I don’t have a night.,,,indefinite
noun,time,the night,The time of darkness between sunset and sunrise.,la notte,lah NOT-teh,singular,n/a,feminine,1,noun,n/a,I don’t have the night.,,,definite
noun,time,the nights,The time of darkness between sunset and sunrise.,le notti,leh NOT-tee,plural,n/a,feminine,1,noun,n/a,I don’t have the nights.,,,definite
noun,time,a second,A very short unit of time.,un secondo,oon seh-KON-doh,singular,n/a,masculine,2,noun,n/a,I don’t have a second.,,,indefinite
noun,time,the second,A very short unit of time.,il secondo,eel seh-KON-doh,singular,n/a,masculine,2,noun,n/a,I don’t have the second.,,,definite
noun,time,the seconds,A very short unit of time.,i secondi,ee seh-KON-dee,plural,n/a,masculine,2,noun,n/a,I don’t have the seconds.,,,definite
noun,time,a weekend,The period from Friday evening to Sunday night.,un fine settimana,oon FEE-neh seht-tee-MAH-nah,singular,n/a,masculine,2,noun,n/a,I don’t have a weekend.,,,indefinite
noun,time,the weekend,The period from Friday evening to Sunday night.,il fine settimana,eel FEE-neh seht-tee-MAH-nah,singular,n/a,masculine,2,noun,n/a,I don’t have the weekend.,,,definite
noun,time,the weekends,The period from Friday evening to Sunday night.,i fine settimana,ee FEE-neh seht-tee-MAH-nah,plural,n/a,masculine,2,noun,n/a,I don’t have the weekends.,,,definite
noun,time,a holiday,A day of celebration or rest.,una festa,OO-nah FEHS-tah,singular,n/a,feminine,2,noun,n/a,I don’t have a holiday.,,,indefinite
noun,time,the holiday,A day of celebration or rest.,la festa,lah FEHS-tah,singular,n/a,feminine,2,noun,n/a,I don’t have the holiday.,,,definite
noun,time,the holidays,A day of celebration or rest.,le feste,leh FEHS-teh,plural,n/a,feminine,2,noun,n/a,I don’t have the holidays.,,,definite
noun,time,a season,One of the four periods of the year.,una stagione,OO-nah stah-JOH-neh,singular,n/a,feminine,2,noun,n/a,I don’t have a season.,,,indefinite
noun,time,the season,One of the four periods of the year.,la stagione,lah stah-JOH-neh,singular,n/a,feminine,2,noun,n/a,I don’t have the season.,,,definite
noun,time,the seasons,One of the four periods of the year.,le stagioni,leh stah-JOH-nee,plural,n/a,feminine,2,noun,n/a,I don’t have the seasons.,,,definite
noun,time,a century,A period of 100 years.,un secolo,oon SEH-koh-loh,singular,n/a,masculine,3,noun,n/a,I don’t have a century.,,,indefinite
noun,time,the century,A period of 100 years.,il secolo,eel SEH-koh-loh,singular,n/a,masculine,3,noun,n/a,I don’t have the century.,,,definite
noun,time,the centurys,A period of 100 years.,i secoli,ee SEH-koh-lee,plural,n/a,masculine,3,noun,n/a,I don’t have the centurys.,,,definite
