category,sub_category,english,definition_en,italian,pronunciation,singular_plural,tense,gender,commonness,part_of_speech,formal_informal,example_sentence_en,example_sentence_it,related_words_it,article_type,base_word
adjective,cost,luxurious,extremely comfortable and expensive,lussuosa,loos-SWOH-zah,singular,,feminine,3,adjective,,The villa is luxurious.,La villa è lussuosa.,"ricca, sfarzosa",,lussuoso
adjective,cost,priceless,value beyond price,inestimabile,ee-nehs-tee-MAH-bee-leh,,,,3,adjective,,The painting is priceless.,Il dipinto è inestimabile.,"prezioso, unico",,inestimabile
adjective,cost,reasonable,fair price,ragionevole,rah-joh-NEH-voh-leh,,,,2,adjective,,The price is reasonable.,Il prezzo è ragionevole.,"giusto, moderato",,ragionevole
adjective,cost,overpriced,costing more than it should,troppo caro,TROH-poh KAH-roh,singular,,masculine,3,adjective,,The coffee is overpriced.,Il caffè è troppo caro.,"esagerato, alto",,troppo caro
adjective,cost,overpriced,costing more than it should,troppo cara,TROH-poh KAH-rah,singular,,feminine,3,adjective,,The pizza is overpriced.,La pizza è troppo cara.,"esagerata, alta",,troppo caro
adjective,emotion,happy,feeling joy or pleasure,felice,feh-LEE-cheh,,,,1,adjective,,She is happy today.,Lei è felice oggi.,"contento, allegro",,felice
adjective,emotion,sad,feeling sorrow or unhappiness,triste,TREE-steh,,,,1,adjective,,He looks sad.,Lui sembra triste.,"infelice, malinconico",,triste
adjective,emotion,angry,feeling strong annoyance,arrabbiato,ah-rahb-BYAH-toh,singular,,masculine,1,adjective,,The waiter is angry.,Il cameriere è arrabbiato.,"furioso, irritato",,arrabbiato
adjective,emotion,angry,feeling strong annoyance,arrabbiata,ah-rahb-BYAH-tah,singular,,feminine,1,adjective,,She is angry about the delay.,Lei è arrabbiata per il ritardo.,"furiosa, irritata",,arrabbiato
adjective,emotion,excited,enthusiastic and eager,eccitato,eh-chee-TAH-toh,singular,,masculine,2,adjective,,He is excited about the trip.,È eccitato per il viaggio.,"entusiasta, agitato",,eccitato
adjective,emotion,excited,enthusiastic and eager,eccitata,eh-chee-TAH-tah,singular,,feminine,2,adjective,,She is excited to see Rome.,Lei è eccitata di vedere Roma.,"entusiasta, agitata",,eccitato
adjective,emotion,bored,feeling weary due to lack of interest,annoiato,ahn-noh-YAH-toh,singular,,masculine,2,adjective,,He is bored at the museum.,È annoiato al museo.,"stanco, disinteressato",,annoiato
adjective,emotion,bored,feeling weary due to lack of interest,annoiata,ahn-noh-YAH-tah,singular,,feminine,2,adjective,,She is bored during the tour.,Lei è annoiata durante il tour.,"stanca, disinteressata",,annoiato
adjective,emotion,nervous,feeling worried or anxious,nervoso,nehr-VOH-zoh,singular,,masculine,2,adjective,,He is nervous about the flight.,È nervoso per il volo.,"ansioso, preoccupato",,nervoso
adjective,emotion,nervous,feeling worried or anxious,nervosa,nehr-VOH-zah,singular,,feminine,2,adjective,,She feels nervous before the test.,Lei si sente nervosa prima del test.,"ansiosa, preoccupata",,nervoso
adjective,emotion,calm,peaceful and tranquil,calmo,KAHL-moh,singular,,masculine,2,adjective,,The sea is calm today.,Il mare è calmo oggi.,"tranquillo, sereno",,calmo
adjective,emotion,calm,peaceful and tranquil,calma,KAHL-mah,singular,,feminine,2,adjective,,She seems calm now.,Lei sembra calma ora.,"tranquilla, serena",,calmo
adjective,emotion,tired,feeling a need for rest,stanco,STAHN-koh,singular,,masculine,1,adjective,,He is tired after the walk.,È stanco dopo la passeggiata.,"affaticato, esausto",,stanco
adjective,emotion,tired,feeling a need for rest,stanca,STAHN-kah,singular,,feminine,1,adjective,,She feels tired tonight.,Lei si sente stanca stasera.,"affaticata, esausta",,stanco
adjective,emotion,surprised,feeling sudden astonishment,sorpreso,sohr-PREH-zoh,singular,,masculine,2,adjective,,He was surprised by the gift.,È stato sorpreso dal regalo.,"stupito, meravigliato",,sorpreso
adjective,emotion,surprised,feeling sudden astonishment,sorpresa,sohr-PREH-zah,singular,,feminine,2,adjective,,She is surprised to see him.,Lei è sorpresa di vederlo.,"stupita, meravigliata",,sorpreso
adjective,general,good,high quality,buono,BWOH-noh,singular,,masculine,1,adjective,,The coffee is good.,Il caffè è buono.,ottimo,,buono
adjective,general,good,high quality,buona,BWOH-nah,singular,,feminine,1,adjective,,The pizza is good.,La pizza è buona.,ottima,,buono
adjective,general,good,high quality,buoni,BWOH-nee,plural,,masculine,1,adjective,,The cookies are good.,I biscotti sono buoni.,ottimi,,buono
adjective,general,good,high quality,buone,BWOH-neh,plural,,feminine,1,adjective,,The strawberries are good.,Le fragole sono buone.,ottime,,buono
adjective,general,bad,low quality,cattivo,kah-TEE-voh,singular,,masculine,1,adjective,,The wine is bad.,Il vino è cattivo.,pessimo,,cattivo
adjective,general,bad,low quality,cattiva,kah-TEE-vah,singular,,feminine,1,adjective,,The idea is bad.,L'idea è cattiva.,pessima,,cattivo
adjective,general,bad,low quality,cattivi,kah-TEE-vee,plural,,masculine,1,adjective,,The boys are bad.,I ragazzi sono cattivi.,pessimi,,cattivo
adjective,general,bad,low quality,cattive,kah-TEE-veh,plural,,feminine,1,adjective,,The roads are bad.,Le strade sono cattive.,pessime,,cattivo
adjective,general,big,large size,grande,GRAHN-deh,singular,,,1,adjective,,The square is big.,La piazza è grande.,enorme,,grande
adjective,general,big,large size,grandi,GRAHN-dee,plural,,,1,adjective,,The cities are big.,Le città sono grandi.,enormi,,grande
adjective,general,small,of little size,piccolo,PEEK-koh-loh,singular,,masculine,1,adjective,,The table is small.,Il tavolo è piccolo.,minuscolo,,piccolo
adjective,general,small,of little size,piccola,PEEK-koh-lah,singular,,feminine,1,adjective,,The bag is small.,La borsa è piccola.,minuscola,,piccolo
adjective,general,small,of little size,piccoli,PEEK-koh-lee,plural,,masculine,1,adjective,,The towns are small.,I paesi sono piccoli.,minuscoli,,piccolo
adjective,general,small,of little size,piccole,PEEK-koh-leh,plural,,feminine,1,adjective,,The islands are small.,Le isole sono piccole.,minuscole,,piccolo
adjective,general,beautiful,pleasing to look at,bello,BEHL-loh,singular,,masculine,1,adjective,,The museum is beautiful.,Il museo è bello.,stupendo,,bello
adjective,general,beautiful,pleasing to look at,bella,BEHL-lah,singular,,feminine,1,adjective,,The church is beautiful.,La chiesa è bella.,stupenda,,bello
adjective,general,beautiful,pleasing to look at,belli,BEHL-lee,plural,,masculine,1,adjective,,The parks are beautiful.,I parchi sono belli.,stupendi,,bello
adjective,general,beautiful,pleasing to look at,belle,BEHL-leh,plural,,feminine,1,adjective,,The beaches are beautiful.,Le spiagge sono belle.,stupende,,bello
adjective,general,ugly,unpleasant to look at,brutto,BROOT-toh,singular,,masculine,1,adjective,,The weather is ugly.,Il tempo è brutto.,orrendo,,brutto
adjective,general,ugly,unpleasant to look at,brutta,BROOT-tah,singular,,feminine,1,adjective,,The street is ugly.,La strada è brutta.,orrenda,,brutto
adjective,general,ugly,unpleasant to look at,brutti,BROOT-tee,plural,,masculine,1,adjective,,The buildings are ugly.,I palazzi sono brutti.,orrendi,,brutto
adjective,general,ugly,unpleasant to look at,brutte,BROOT-teh,plural,,feminine,1,adjective,,The photos are ugly.,Le foto sono brutte.,orrende,,brutto
adjective,general,new,recent in time,nuovo,NWOH-voh,singular,,masculine,1,adjective,,The phone is new.,Il telefono è nuovo.,recente,,nuovo
adjective,general,new,recent in time,nuova,NWOH-vah,singular,,feminine,1,adjective,,The bag is new.,La borsa è nuova.,recente,,nuovo
adjective,general,new,recent in time,nuovi,NWOH-vee,plural,,masculine,1,adjective,,The tickets are new.,I biglietti sono nuovi.,recenti,,nuovo
adjective,general,new,recent in time,nuove,NWOH-veh,plural,,feminine,1,adjective,,The shoes are new.,Le scarpe sono nuove.,recenti,,nuovo
adjective,general,old,not new,vecchio,VEHK-kyoh,singular,,masculine,1,adjective,,The bridge is old.,Il ponte è vecchio.,antico,,vecchio
adjective,general,old,not new,vecchia,VEHK-kyah,singular,,feminine,1,adjective,,The house is old.,La casa è vecchia.,antica,,vecchio
adjective,general,old,not new,vecchi,VEHK-kyee,plural,,masculine,1,adjective,,The books are old.,I libri sono vecchi.,antichi,,vecchio
adjective,general,old,not new,vecchie,VEHK-kyeh,plural,,feminine,1,adjective,,The walls are old.,Le mura sono vecchie.,antiche,,vecchio
adjective,general,hot,high temperature,caldo,KAHL-doh,singular,,masculine,1,adjective,,The tea is hot.,Il tè è caldo.,bollente,,caldo
adjective,general,hot,high temperature,calda,KAHL-dah,singular,,feminine,1,adjective,,The pizza is hot.,La pizza è calda.,bollente,,caldo
adjective,general,hot,high temperature,caldi,KAHL-dee,plural,,masculine,1,adjective,,The days are hot.,I giorni sono caldi.,bollenti,,caldo
adjective,general,hot,high temperature,calde,KAHL-deh,plural,,feminine,1,adjective,,The nights are hot.,Le notti sono calde.,bollenti,,caldo
adjective,general,cold,low temperature,freddo,FRED-doh,singular,,masculine,1,adjective,,The milk is cold.,Il latte è freddo.,gelido,,freddo
adjective,general,cold,low temperature,fredda,FRED-dah,singular,,feminine,1,adjective,,The water is cold.,L'acqua è fredda.,gelida,,freddo
adjective,general,cold,low temperature,freddi,FRED-dee,plural,,masculine,1,adjective,,The winds are cold.,I venti sono freddi.,gelidi,,freddo
adjective,general,cold,low temperature,fredde,FRED-deh,plural,,feminine,1,adjective,,The mornings are cold.,Le mattine sono fredde.,gelide,,freddo
adjective,general,happy,feeling joy,felice,feh-LEE-cheh,singular,,,1,adjective,,The child is happy.,Il bambino è felice.,contento,,felice
adjective,general,happy,feeling joy,felici,feh-LEE-chee,plural,,,1,adjective,,The tourists are happy.,I turisti sono felici.,contenti,,felice
adjective,general,easy,not difficult,facile,FAH-cheh-leh,singular,,,1,adjective,,The exercise is easy.,L'esercizio è facile.,semplice,,facile
adjective,general,easy,not difficult,facili,FAH-chee-lee,plural,,,1,adjective,,The questions are easy.,Le domande sono facili.,semplici,,facile
adjective,quality,good,high quality or satisfactory,buono,BWOH-noh,singular,,masculine,1,adjective,,The wine is good.,Il vino è buono.,"positivo, ottimo",,buono
adjective,quality,good,high quality or satisfactory,buona,BWOH-nah,singular,,feminine,1,adjective,,She made a good cake.,Lei ha fatto una buona torta.,"positiva, ottima",,buono
adjective,quality,bad,low quality or unsatisfactory,cattivo,kaht-TEE-voh,singular,,masculine,1,adjective,,The wine is bad.,Il vino è cattivo.,"negativo, pessimo",,cattivo
adjective,quality,bad,low quality or unsatisfactory,cattiva,kaht-TEE-vah,singular,,feminine,1,adjective,,She had a bad experience.,Lei ha avuto una cattiva esperienza.,"negativa, pessima",,cattivo
adjective,quality,excellent,extremely good,eccellente,eh-chehl-LEHN-teh,,,,1,adjective,,The service was excellent.,Il servizio era eccellente.,"ottimo, superiore",,eccellente
adjective,quality,terrible,extremely bad,terribile,tehr-REE-bee-leh,,,,1,adjective,,The food was terrible.,Il cibo era terribile.,"orribile, pessimo",,terribile
adjective,quality,perfect,without faults,perfetto,pehr-FEHT-toh,singular,,masculine,2,adjective,,The weather is perfect.,Il tempo è perfetto.,"ideale, impeccabile",,perfetto
adjective,quality,perfect,without faults,perfetta,pehr-FEHT-tah,singular,,feminine,2,adjective,,She cooked a perfect meal.,Lei ha cucinato un pasto perfetto.,"ideale, impeccabile",,perfetto
adjective,quality,poor,below acceptable standard,scarso,SKAHR-soh,singular,,masculine,2,adjective,,The hotel had poor service.,L'hotel aveva un servizio scarso.,"insufficiente, basso",,scarso
adjective,quality,poor,below acceptable standard,scarsa,SKAHR-sah,singular,,feminine,2,adjective,,The quality is poor.,La qualità è scarsa.,"insufficiente, bassa",,scarso
adjective,quality,average,moderate or ordinary quality,medio,MEH-dyoh,singular,,masculine,2,adjective,,The restaurant was average.,Il ristorante era medio.,"moderato, comune",,medio
adjective,quality,average,moderate or ordinary quality,media,MEH-dyah,singular,,feminine,2,adjective,,The food was average.,La cucina era media.,"moderata, comune",,medio
adjective,quality,authentic,genuine or original,autentico,ow-TEHN-tee-koh,singular,,masculine,2,adjective,,This dish is authentic.,Questo piatto è autentico.,"genuino, originale",,autentico
adjective,quality,authentic,genuine or original,autentica,ow-TEHN-tee-kah,singular,,feminine,2,adjective,,She bought an authentic handbag.,Ha comprato una borsa autentica.,"genuina, originale",,autentico
adjective,quality,fake,not genuine or imitation,falso,FAHL-soh,singular,,masculine,2,adjective,,This watch is fake.,Questo orologio è falso.,"imitato, contraffatto",,falso
adjective,quality,fake,not genuine or imitation,falsa,FAHL-sah,singular,,feminine,2,adjective,,She has a fake necklace.,Lei ha una collana falsa.,"imitata, contraffatta",,falso
adjective,quantity,many,a large number,molti,MOHL-tee,plural,,masculine,1,adjective,,There are many tourists.,Ci sono molti turisti.,"tanti, numerosi",,molti
adjective,quantity,many,a large number,molte,MOHL-teh,plural,,feminine,1,adjective,,She bought many apples.,Lei ha comprato molte mele.,"tante, numerose",,molti
adjective,quantity,few,a small number,pochi,POH-kee,plural,,masculine,1,adjective,,Few people speak English here.,Pochi parlano inglese qui.,"scarsi, limitati",,pochi
adjective,quantity,few,a small number,poche,POH-keh,plural,,feminine,1,adjective,,There are few cars in the street.,Ci sono poche macchine in strada.,"scarse, limitate",,pochi
adjective,quantity,some,an unspecified number or amount,alcuni,ahl-KOO-nee,plural,,masculine,1,adjective,,I met some friends.,Ho incontrato alcuni amici.,"qualche, certi",,alcuni
adjective,quantity,some,an unspecified number or amount,alcune,ahl-KOO-neh,plural,,feminine,1,adjective,,She bought some postcards.,Ha comprato alcune cartoline.,"qualche, certe",,alcuni
adjective,quantity,all,the entire quantity or amount,tutti,TOOT-tee,plural,,masculine,1,adjective,,All tickets are sold.,Tutti i biglietti sono venduti.,"ogni, interi",,tutto
adjective,quantity,all,the entire quantity or amount,tutte,TOOT-teh,plural,,feminine,1,adjective,,She visited all museums.,Lei ha visitato tutti i musei.,"ogni, intere",,tutto
adjective,quantity,enough,adequate amount,abbastanza,ahb-bah-STAHN-tsa,,,,1,adjective,,There is enough food.,C'è abbastanza cibo.,"sufficiente, adeguato",,abbastanza
adjective,quantity,little,small amount,poco,POH-koh,singular,,masculine,1,adjective,,There is little bread left.,C'è poco pane rimasto.,"scarso, minimo",,poco
adjective,quantity,little,small amount,poca,POH-kah,singular,,feminine,1,adjective,,There is little water.,C'è poca acqua.,"scarsa, minima",,poco
adjective,quantity,several,more than two but not many,diversi,dee-VEHR-see,plural,,masculine,2,adjective,,He visited several towns.,Ha visitato diverse città.,"parecchi, vari",,diversi
adjective,quantity,several,more than two but not many,diverse,dee-VEHR-seh,plural,,feminine,2,adjective,,She bought several books.,Lei ha comprato diversi libri.,"parecchie, varie",,diversi
adjective,quantity,numerous,a great number of,numerosi,noo-meh-ROH-see,plural,,masculine,2,adjective,,Numerous visitors arrived.,Numerosi visitatori sono arrivati.,"molti, tanti",,numerosi
adjective,quantity,numerous,a great number of,numerose,noo-meh-ROH-seh,plural,,feminine,2,adjective,,There are numerous activities.,Ci sono numerose attività.,"molte, tante",,numerosi
adjective,quantity,single,only one,singolo,SEEN-goh-loh,singular,,masculine,2,adjective,,He has a single ticket.,Ha un singolo biglietto.,"unico, solo",,singolo
adjective,quantity,single,only one,singola,SEEN-goh-lah,singular,,feminine,2,adjective,,She booked a single room.,Lei ha prenotato una stanza singola.,"unica, sola",,singolo
adjective,quantity,all,the entire quantity or amount,tutto,TOOT-toh,singular,,masculine,1,adjective,,He ate all the bread.,Ha mangiato tutto il pane.,"ogni, intero",,tutto
adjective,quantity,all,the entire quantity or amount,tutta,TOOT-tah,singular,,feminine,1,adjective,,She drank all the water.,Lei ha bevuto tutta l'acqua.,"ogni, intera",,tutto
adjective,shopping,new,recently made or obtained,nuovo,NWOH-voh,singular,,masculine,1,adjective,,He bought a new jacket.,Ha comprato una giacca nuova.,"recente, moderno",,nuovo
adjective,shopping,new,recently made or obtained,nuova,NWOH-vah,singular,,feminine,1,adjective,,She has a new dress.,Lei ha un vestito nuovo.,"recente, moderna",,nuovo
adjective,shopping,old,existing for a long time,vecchio,VEHK-kee-oh,singular,,masculine,1,adjective,,The market sells old books.,Il mercato vende libri vecchi.,"antico, datato",,vecchio
adjective,shopping,old,existing for a long time,vecchia,VEHK-kee-ah,singular,,feminine,1,adjective,,She likes old furniture.,Le piace la mobilia vecchia.,"antica, datata",,vecchio
adjective,shopping,used,previously owned or utilized,usato,oo-ZAH-toh,singular,,masculine,1,adjective,,I bought a used bicycle.,Ho comprato una bicicletta usata.,"seconda mano, consumato",,usato
adjective,shopping,used,previously owned or utilized,usata,oo-ZAH-tah,singular,,feminine,1,adjective,,She found a used dress.,Lei ha trovato un vestito usato.,"seconda mano, consumata",,usato
adjective,shopping,fashionable,currently popular in style,alla moda,AH-lah MOH-dah,,,,2,adjective,,His shoes are fashionable.,Le sue scarpe sono alla moda.,"moderno, trendy",,alla
adjective,shopping,trendy,very fashionable or up to date,trendy,TREHN-dee,,,,2,adjective,,The café is trendy.,Il caffè è trendy.,"alla moda, moderno",,trendy
adjective,shopping,out of style,no longer fashionable,fuori moda,FWOH-ree MOH-dah,,,,2,adjective,,That coat is out of style.,Quel cappotto è fuori moda.,"superato, antiquato",,fuori
adjective,shopping,comfortable,pleasant to wear or use,comodo,KOH-moh-doh,singular,,masculine,1,adjective,,These shoes are comfortable.,Queste scarpe sono comode.,"accogliente, pratico",,comodo
adjective,shopping,comfortable,pleasant to wear or use,comoda,KOH-moh-dah,singular,,feminine,1,adjective,,The chair is comfortable.,La sedia è comoda.,"accogliente, pratica",,comodo
adjective,shopping,uncomfortable,not pleasant to wear or use,scomodo,SKOH-moh-doh,singular,,masculine,2,adjective,,His boots are uncomfortable.,I suoi stivali sono scomodi.,"disagevole, fastidioso",,scomodo
adjective,shopping,uncomfortable,not pleasant to wear or use,scomoda,SKOH-moh-dah,singular,,feminine,2,adjective,,The sofa is uncomfortable.,Il divano è scomodo.,"disagevole, fastidiosa",,scomodo
adjective,shopping,broken,damaged or not working,rotto,ROHT-toh,singular,,masculine,2,adjective,,The phone is broken.,Il telefono è rotto.,"guasto, danneggiato",,rotto
adjective,shopping,broken,damaged or not working,rotta,ROHT-tah,singular,,feminine,2,adjective,,Her suitcase is broken.,La sua valigia è rotta.,"guasta, danneggiata",,rotto
adjective,shopping,available,able to be bought or used,disponibile,dee-spoh-NEE-bee-leh,,,,2,adjective,,The product is available.,Il prodotto è disponibile.,"libero, reperibile",,disponibile
adjective,shopping,sold out,completely sold,esaurito,eh-zah-oo-REE-toh,singular,,masculine,2,adjective,,The concert is sold out.,Il concerto è esaurito.,"terminato, finito",,esaurito
adjective,shopping,sold out,completely sold,esaurita,eh-zah-oo-REE-tah,singular,,feminine,2,adjective,,Tickets are sold out.,I biglietti sono esauriti.,"terminata, finita",,esaurito
adjective,size,big,of considerable size,grande,GRAHN-deh,singular,,,1,adjective,,The museum is big.,Il museo è grande.,"enorme, grosso",,grande
adjective,size,big,of considerable size,grandi,GRAHN-dee,plural,,,1,adjective,,The squares are big.,Le piazze sono grandi.,"enorme, grosso",,grande
adjective,size,small,of little size,piccolo,PEE-koh-loh,singular,,masculine,1,adjective,,The park is small.,Il parco è piccolo.,"minuscolo, minuto",,piccolo
adjective,size,small,of little size,piccola,PEE-koh-lah,singular,,feminine,1,adjective,,The room is small.,La stanza è piccola.,"minuscolo, minuto",,piccolo
adjective,size,small,of little size,piccoli,PEE-koh-lee,plural,,masculine,1,adjective,,The apartments are small.,Gli appartamenti sono piccoli.,"minuscolo, minuto",,piccolo
adjective,size,small,of little size,piccole,PEE-koh-leh,plural,,feminine,1,adjective,,The streets are small.,Le strade sono piccole.,"minuscolo, minuto",,piccolo
adjective,size,tall,of great height,alto,AHL-toh,singular,,masculine,1,adjective,,The tree is tall.,L'albero è alto.,elevato,,alto
adjective,size,tall,of great height,alta,AHL-tah,singular,,feminine,1,adjective,,The tower is tall.,La torre è alta.,elevato,,alto
adjective,size,tall,of great height,alti,AHL-tee,plural,,masculine,1,adjective,,The buildings are tall.,Gli edifici sono alti.,elevato,,alto
adjective,size,tall,of great height,alte,AHL-teh,plural,,feminine,1,adjective,,The mountains are tall.,Le montagne sono alte.,elevato,,alto
adjective,size,short (height),of little height,basso,BAH-ssoh,singular,,masculine,1,adjective,,The wall is short.,Il muro è basso.,corto,,basso
adjective,size,short (height),of little height,bassa,BAH-ssah,singular,,feminine,1,adjective,,The chair is short.,La sedia è bassa.,corto,,basso
adjective,size,short (height),of little height,bassi,BAH-ssee,plural,,masculine,1,adjective,,The fences are short.,I recinti sono bassi.,corto,,basso
adjective,size,short (height),of little height,basse,BAH-sseh,plural,,feminine,1,adjective,,The tables are short.,Le tavole sono basse.,corto,,basso
adjective,size,long,extending great length,lungo,LOON-goh,singular,,masculine,1,adjective,,The corridor is long.,Il corridoio è lungo.,esteso,,lungo
adjective,size,long,extending great length,lunga,LOON-gah,singular,,feminine,1,adjective,,The road is long.,La strada è lunga.,esteso,,lungo
adjective,size,long,extending great length,lunghi,LOON-ghee,plural,,masculine,1,adjective,,The rivers are long.,I fiumi sono lunghi.,esteso,,lungo
adjective,size,long,extending great length,lunghe,LOON-geh,plural,,feminine,1,adjective,,The nights are long.,Le notti sono lunghe.,esteso,,lungo
adjective,size,wide,extending great width,largo,LAHR-goh,singular,,masculine,2,adjective,,The avenue is wide.,Il viale è largo.,ampio,,largo
adjective,size,wide,extending great width,larga,LAHR-gah,singular,,feminine,2,adjective,,The plaza is wide.,La piazza è larga.,ampio,,largo
adjective,size,wide,extending great width,larghi,LAHR-ghee,plural,,masculine,2,adjective,,The corridors are wide.,I corridoi sono larghi.,ampio,,largo
adjective,size,wide,extending great width,larghe,LAHR-geh,plural,,feminine,2,adjective,,The streets are wide.,Le strade sono larghe.,ampio,,largo
adjective,size,narrow,of limited width,stretto,STREHT-toh,singular,,masculine,2,adjective,,The alley is narrow.,Il vicolo è stretto.,angusto,,stretto
adjective,size,narrow,of limited width,stretta,STREHT-tah,singular,,feminine,2,adjective,,The door is narrow.,La porta è stretta.,angusto,,stretto
adjective,size,narrow,of limited width,stretti,STREHT-tee,plural,,masculine,2,adjective,,The paths are narrow.,I sentieri sono stretti.,angusto,,stretto
adjective,size,narrow,of limited width,strette,STREHT-teh,plural,,feminine,2,adjective,,The roads are narrow.,Le strade sono strette.,angusto,,stretto
adjective,size,huge,extremely large,enorme,eh-NOR-meh,singular,,,2,adjective,,The stadium is huge.,Lo stadio è enorme.,gigantesco,,enorme
adjective,size,huge,extremely large,enormi,eh-NOR-mee,plural,,,2,adjective,,The rooms are huge.,Le stanze sono enormi.,gigantesco,,enorme
adjective,size,tiny,extremely small,minuscolo,mee-NOOS-koh-loh,singular,,masculine,2,adjective,,The insect is tiny.,L'insetto è minuscolo.,piccino,,minuscolo
