category,sub_category,english,definition_en,italian,pronunciation,singular_plural,tense,gender,commonness,part_of_speech,formal_informal,example_sentence_en,example_sentence_it,related_words_it,article_type
adjective,emotion,excited,Feeling very enthusiastic or eager.,entusiasta,en-too-SYAH-stah,singular,n/a,masculine,1,adjective,n/a,She is very excited today.,,,n/a
adjective,emotion,excited,Feeling very enthusiastic or eager.,entusiasta,en-too-SYAH-stah,singular,n/a,feminine,1,adjective,n/a,She is very excited today.,,,n/a
adjective,emotion,excited,Feeling very enthusiastic or eager.,entusiasti,en-too-SYAH-stah,plural,n/a,masculine,1,adjective,n/a,She is very excited today.,,,n/a
adjective,emotion,excited,Feeling very enthusiastic or eager.,entusiaste,en-too-SYAH-stah,plural,n/a,feminine,1,adjective,n/a,She is very excited today.,,,n/a
adjective,emotion,tired,In need of sleep or rest.,stanco,STAHN-koh,singular,n/a,masculine,1,adjective,n/a,She is very tired today.,,,n/a
adjective,emotion,tired,In need of sleep or rest.,stanca,STAHN-koh,singular,n/a,feminine,1,adjective,n/a,She is very tired today.,,,n/a
adjective,emotion,tired,In need of sleep or rest.,stanchi,STAHN-koh,plural,n/a,masculine,1,adjective,n/a,She is very tired today.,,,n/a
adjective,emotion,tired,In need of sleep or rest.,stanche,STAHN-koh,plural,n/a,feminine,1,adjective,n/a,She is very tired today.,,,n/a
adjective,emotion,nervous,Easily agitated or worried.,nervoso,nehr-VOH-zoh,singular,n/a,masculine,1,adjective,n/a,She is very nervous today.,,,n/a
adjective,emotion,nervous,Easily agitated or worried.,nervosa,nehr-VOH-zoh,singular,n/a,feminine,1,adjective,n/a,She is very nervous today.,,,n/a
adjective,emotion,nervous,Easily agitated or worried.,nervosi,nehr-VOH-zoh,plural,n/a,masculine,1,adjective,n/a,She is very nervous today.,,,n/a
adjective,emotion,nervous,Easily agitated or worried.,nervose,nehr-VOH-zoh,plural,n/a,feminine,1,adjective,n/a,She is very nervous today.,,,n/a
adjective,emotion,calm,Not showing or feeling nervousness.,calmo,KAHL-moh,singular,n/a,masculine,1,adjective,n/a,She is very calm today.,,,n/a
adjective,emotion,calm,Not showing or feeling nervousness.,calma,KAHL-moh,singular,n/a,feminine,1,adjective,n/a,She is very calm today.,,,n/a
adjective,emotion,calm,Not showing or feeling nervousness.,calmi,KAHL-moh,plural,n/a,masculine,1,adjective,n/a,She is very calm today.,,,n/a
adjective,emotion,calm,Not showing or feeling nervousness.,calme,KAHL-moh,plural,n/a,feminine,1,adjective,n/a,She is very calm today.,,,n/a
adjective,emotion,anxious,Feeling worried or uneasy.,ansioso,ahn-SYOH-zoh,singular,n/a,masculine,1,adjective,n/a,She is very anxious today.,,,n/a
adjective,emotion,anxious,Feeling worried or uneasy.,ansiosa,ahn-SYOH-zoh,singular,n/a,feminine,1,adjective,n/a,She is very anxious today.,,,n/a
adjective,emotion,anxious,Feeling worried or uneasy.,ansiosi,ahn-SYOH-zoh,plural,n/a,masculine,1,adjective,n/a,She is very anxious today.,,,n/a
adjective,emotion,anxious,Feeling worried or uneasy.,ansiose,ahn-SYOH-zoh,plural,n/a,feminine,1,adjective,n/a,She is very anxious today.,,,n/a
adjective,emotion,surprised,Feeling astonishment or amazement.,sorpreso,sor-PREH-zoh,singular,n/a,masculine,1,adjective,n/a,She is very surprised today.,,,n/a
adjective,emotion,surprised,Feeling astonishment or amazement.,sorpresa,sor-PREH-zoh,singular,n/a,feminine,1,adjective,n/a,She is very surprised today.,,,n/a
adjective,emotion,surprised,Feeling astonishment or amazement.,sorpresi,sor-PREH-zoh,plural,n/a,masculine,1,adjective,n/a,She is very surprised today.,,,n/a
adjective,emotion,surprised,Feeling astonishment or amazement.,sorprese,sor-PREH-zoh,plural,n/a,feminine,1,adjective,n/a,She is very surprised today.,,,n/a
adjective,emotion,embarrassed,Feeling self-conscious or ashamed.,imbarazzato,eem-bah-raht-TSAH-toh,singular,n/a,masculine,1,adjective,n/a,She is very embarrassed today.,,,n/a
adjective,emotion,embarrassed,Feeling self-conscious or ashamed.,imbarazzata,eem-bah-raht-TSAH-toh,singular,n/a,feminine,1,adjective,n/a,She is very embarrassed today.,,,n/a
adjective,emotion,embarrassed,Feeling self-conscious or ashamed.,imbarazzati,eem-bah-raht-TSAH-toh,plural,n/a,masculine,1,adjective,n/a,She is very embarrassed today.,,,n/a
adjective,emotion,embarrassed,Feeling self-conscious or ashamed.,imbarazzate,eem-bah-raht-TSAH-toh,plural,n/a,feminine,1,adjective,n/a,She is very embarrassed today.,,,n/a
