category,sub_category,english,definition_en,italian,pronunciation,singular_plural,tense,gender,commonness,part_of_speech,formal_informal,example_sentence_en,example_sentence_it,related_words_it,article_type
adjective,cost,valuable,Worth a lot of money.,preziose,preh-TSYOH-zoh,plural,n/a,feminine,1,adjective,n/a,This item is valuable.,,,n/a
adjective,cost,overpriced,Priced too high.,sovrapprezzato,so-vrah-preht-TSAH-toh,singular,n/a,masculine,1,adjective,n/a,This item is overpriced.,,,n/a
adjective,cost,overpriced,Priced too high.,sovrapprezzata,so-vrah-preht-TSAH-toh,singular,n/a,feminine,1,adjective,n/a,This item is overpriced.,,,n/a
adjective,cost,overpriced,Priced too high.,sovrapprezzati,so-vrah-preht-TSAH-toh,plural,n/a,masculine,1,adjective,n/a,This item is overpriced.,,,n/a
adjective,cost,overpriced,Priced too high.,sovrapprezzate,so-vrah-preht-TSAH-toh,plural,n/a,feminine,1,adjective,n/a,This item is overpriced.,,,n/a
adjective,cost,bargain,Low price for good value.,a buon mercato,ah BWOHN mehr-KAH-toh,singular,n/a,masculine,1,adjective,n/a,This item is bargain.,,,n/a
adjective,cost,bargain,Low price for good value.,a buon mercato,ah BWOHN mehr-KAH-toh,singular,n/a,feminine,1,adjective,n/a,This item is bargain.,,,n/a
adjective,cost,bargain,Low price for good value.,a buon mercato,ah BWOHN mehr-KAH-toh,plural,n/a,masculine,1,adjective,n/a,This item is bargain.,,,n/a
adjective,cost,bargain,Low price for good value.,a buon mercato,ah BWOHN mehr-KAH-toh,plural,n/a,feminine,1,adjective,n/a,This item is bargain.,,,n/a
adjective,cost,luxurious,Costly and elegant.,lussuoso,loos-SWOH-zoh,singular,n/a,masculine,1,adjective,n/a,This item is luxurious.,,,n/a
adjective,cost,luxurious,Costly and elegant.,lussuosa,loos-SWOH-zoh,singular,n/a,feminine,1,adjective,n/a,This item is luxurious.,,,n/a
adjective,cost,luxurious,Costly and elegant.,lussuosi,loos-SWOH-zoh,plural,n/a,masculine,1,adjective,n/a,This item is luxurious.,,,n/a
adjective,cost,luxurious,Costly and elegant.,lussuose,loos-SWOH-zoh,plural,n/a,feminine,1,adjective,n/a,This item is luxurious.,,,n/a
