category,sub_category,english,definition_en,italian,pronunciation,singular_plural,tense,gender,commonness,part_of_speech,formal_informal,example_sentence_en,example_sentence_it,related_words_it,article_type
noun,directions,the traffic light,A signal to control traffic.,il semaforo,eel seh-MAH-foh-roh,singular,n/a,masculine,1,noun,n/a,Stop at the traffic light.,Fermati al semaforo.,"rosso, verde, incrocio",definite
noun,directions,the traffic lights,A signal to control traffic.,i semafori,ee seh-MAH-foh-ree,plural,n/a,masculine,1,noun,n/a,Stop at the traffic light.,Fermati al semaforo.,"rosso, verde, incrocio",definite
noun,directions,a bridge,A structure built to cross over something.,un ponte,oon PON-teh,singular,n/a,masculine,2,noun,n/a,We walked across the bridge.,Abbiamo attraversato il ponte.,"fiume, strada, attraversare",indefinite
noun,directions,the bridge,A structure built to cross over something.,il ponte,eel PON-teh,singular,n/a,masculine,2,noun,n/a,We walked across the bridge.,Abbiamo attraversato il ponte.,"fiume, strada, attraversare",definite
noun,directions,the bridges,A structure built to cross over something.,i ponti,ee PON-tee,plural,n/a,masculine,2,noun,n/a,We walked across the bridge.,Abbiamo attraversato il ponte.,"fiume, strada, attraversare",definite
noun,directions,a tunnel,An underground passage.,un tunnel / una galleria,oon TOON-nel / OO-nah gah-lehr-REE-ah,singular,n/a,masculine/feminine,3,noun,n/a,The tunnel is long and dark.,Il tunnel è lungo e buio.,"sottopassaggio, montagna, strada",indefinite
noun,directions,the tunnel,An underground passage.,il tunnel / la galleria,eel TOON-nel / lah gah-lehr-REE-ah,singular,n/a,masculine/feminine,3,noun,n/a,The tunnel is long and dark.,Il tunnel è lungo e buio.,"sottopassaggio, montagna, strada",definite
noun,directions,the tunnels,An underground passage.,i tunnel / le gallerie,ee TOON-nel / lay gah-lehr-REE-eh,plural,n/a,masculine/feminine,3,noun,n/a,The tunnel is long and dark.,Il tunnel è lungo e buio.,"sottopassaggio, montagna, strada",definite
noun,directions,a roundabout,A circular intersection for traffic.,una rotonda,OO-nah roh-TOHN-dah,singular,n/a,feminine,2,noun,n/a,Take the second exit at the roundabout.,Prendi la seconda uscita alla rotonda.,"incrocio, automobile, strada",indefinite
noun,directions,the roundabout,A circular intersection for traffic.,la rotonda,lah roh-TOHN-dah,singular,n/a,feminine,2,noun,n/a,Take the second exit at the roundabout.,Prendi la seconda uscita alla rotonda.,"incrocio, automobile, strada",definite
noun,directions,the roundabouts,A circular intersection for traffic.,le rotonde,lay roh-TOHN-deh,plural,n/a,feminine,2,noun,n/a,Take the second exit at the roundabout.,Prendi la seconda uscita alla rotonda.,"incrocio, automobile, strada",definite
