category,sub_category,english,definition_en,italian,pronunciation,singular_plural,tense,gender,commonness,part_of_speech,formal_informal,example_sentence_en,example_sentence_it,related_words_it,article_type
noun,dining,the table,A piece of furniture where people eat meals.,il tavolo,eel TAH-voh-loh,singular,n/a,masculine,1,noun,n/a,The table is ready.,Il tavolo è pronto.,"sedia, piatto, ristorante",definite
noun,dining,the tables,A piece of furniture where people eat meals.,i tavoli,ee TAH-voh-lee,plural,n/a,masculine,1,noun,n/a,The table is ready.,Il tavolo è pronto.,"sedia, piatto, ristorante",definite
noun,dining,a menu,A list of food and drinks available at a restaurant.,un menù,oon meh-NOO,singular,n/a,masculine,1,noun,n/a,Can I see the menu?,Posso vedere il menù?,"ristorante, piatto, scelta",indefinite
noun,dining,the menu,A list of food and drinks available at a restaurant.,il menù,eel meh-NOO,singular,n/a,masculine,1,noun,n/a,Can I see the menu?,Posso vedere il menù?,"ristorante, piatto, scelta",definite
noun,dining,the menus,A list of food and drinks available at a restaurant.,i menù,ee meh-NOO,plural,n/a,masculine,1,noun,n/a,Can I see the menu?,Posso vedere il menù?,"ristorante, piatto, scelta",definite
noun,dining,a waiter,A person who serves food at a restaurant.,un cameriere,oon kah-mehr-YEH-reh,singular,n/a,masculine,1,noun,n/a,The waiter is friendly.,Il cameriere è gentile.,"ristorante, servizio, cliente",indefinite
noun,dining,the waiter,A person who serves food at a restaurant.,il cameriere,eel kah-mehr-YEH-reh,singular,n/a,masculine,1,noun,n/a,The waiter is friendly.,Il cameriere è gentile.,"ristorante, servizio, cliente",definite
noun,dining,the waiters,A person who serves food at a restaurant.,i camerieri,ee kah-mehr-YEH-ree,plural,n/a,masculine,1,noun,n/a,The waiter is friendly.,Il cameriere è gentile.,"ristorante, servizio, cliente",definite
noun,dining,a waitress,A female server at a restaurant.,una cameriera,OO-nah kah-mehr-YEH-rah,singular,n/a,feminine,1,noun,n/a,The waitress is taking our order.,La cameriera sta prendendo l'ordine.,"ristorante, servizio, cliente",indefinite
noun,dining,the waitress,A female server at a restaurant.,la cameriera,lah kah-mehr-YEH-rah,singular,n/a,feminine,1,noun,n/a,The waitress is taking our order.,La cameriera sta prendendo l'ordine.,"ristorante, servizio, cliente",definite
noun,dining,the waitresss,A female server at a restaurant.,le cameriere,lay kah-mehr-YEH-reh,plural,n/a,feminine,1,noun,n/a,The waitress is taking our order.,La cameriera sta prendendo l'ordine.,"ristorante, servizio, cliente",definite
noun,dining,a bill,A written statement of the cost of a meal.,un conto,oon KON-toh,singular,n/a,masculine,1,noun,n/a,Can we have the bill?,Possiamo avere il conto?,"pagamento, ristorante, scontrino",indefinite
noun,dining,the bill,A written statement of the cost of a meal.,il conto,eel KON-toh,singular,n/a,masculine,1,noun,n/a,Can we have the bill?,Possiamo avere il conto?,"pagamento, ristorante, scontrino",definite
noun,dining,the bills,A written statement of the cost of a meal.,i conti,ee KON-tee,plural,n/a,masculine,1,noun,n/a,Can we have the bill?,Possiamo avere il conto?,"pagamento, ristorante, scontrino",definite
noun,dining,a tip,A small amount of money given for service.,una mancia,OO-nah MAHN-chah,singular,n/a,feminine,2,noun,n/a,Leave a tip for the waiter.,Lascia una mancia al cameriere.,"servizio, conto, pagamento",indefinite
noun,dining,the tip,A small amount of money given for service.,la mancia,lah MAHN-chah,singular,n/a,feminine,2,noun,n/a,Leave a tip for the waiter.,Lascia una mancia al cameriere.,"servizio, conto, pagamento",definite
noun,dining,the tips,A small amount of money given for service.,le mance,lay MAHN-cheh,plural,n/a,feminine,2,noun,n/a,Leave a tip for the waiter.,Lascia una mancia al cameriere.,"servizio, conto, pagamento",definite
noun,dining,a dessert,The sweet course after a meal.,un dessert / un dolce,oon deh-SEHR / oon DOL-cheh,singular,n/a,masculine,1,noun,n/a,Do you want dessert?,Vuoi un dessert?,"torta, gelato, frutta",indefinite
noun,dining,the dessert,The sweet course after a meal.,il dessert / il dolce,eel deh-SEHR / eel DOL-cheh,singular,n/a,masculine,1,noun,n/a,Do you want dessert?,Vuoi un dessert?,"torta, gelato, frutta",definite
noun,dining,the desserts,The sweet course after a meal.,i dessert / i dolci,ee deh-SEHR / ee DOL-chee,plural,n/a,masculine,1,noun,n/a,Do you want dessert?,Vuoi un dessert?,"torta, gelato, frutta",definite
noun,dining,a reservation,An arrangement to secure a table.,una prenotazione,OO-nah preh-noh-tah-TSYOH-neh,singular,n/a,feminine,2,noun,n/a,We have a reservation at 8 PM.,Abbiamo una prenotazione per le otto.,"ristorante, tavolo, telefonare",indefinite
noun,dining,the reservation,An arrangement to secure a table.,la prenotazione,lah preh-noh-tah-TSYOH-neh,singular,n/a,feminine,2,noun,n/a,We have a reservation at 8 PM.,Abbiamo una prenotazione per le otto.,"ristorante, tavolo, telefonare",definite
noun,dining,the reservations,An arrangement to secure a table.,le prenotazioni,lay preh-noh-tah-TSYOH-nee,plural,n/a,feminine,2,noun,n/a,We have a reservation at 8 PM.,Abbiamo una prenotazione per le otto.,"ristorante, tavolo, telefonare",definite
