category,sub_category,english,definition_en,italian,pronunciation,singular_plural,tense,gender,commonness,part_of_speech,formal_informal,example_sentence_en,example_sentence_it,related_words_it,article_type,base_word
verb,jewelry and metal working,she casted,past completed action,ha colato,ah coh-LAH-toh,,past_3sg,,1,,,She casted the pendant last night.,Ha colato il pendente ieri sera.,ha gettato,,colare
verb,jewelry and metal working,he casted,past completed action,ha colato,ah coh-LAH-toh,,past_3sg,,1,,,He casted the bracelet this morning.,Ha colato il bracciale stamattina.,ha gettato,,colare
verb,jewelry and metal working,we casted,past completed action,abbiamo colato,ah-BYAH-mo coh-LAH-toh,,past_1pl,,1,,,We casted the necklace together.,Abbiamo colato la collana insieme.,abbiamo gettato,,colare
verb,jewelry and metal working,they casted,past completed action,hanno colato,AHN-noh coh-LAH-toh,,past_3pl,,1,,,They casted the earrings yesterday.,Hanno colato gli orecchini ieri.,hanno gettato,,colare
verb,jewelry and metal working,you (plural) casted,past completed action,avete colato,ah-VEH-teh coh-LAH-toh,,past_2pl,,1,,,You (plural) casted the metal pieces.,Avete colato i pezzi di metallo.,avete gettato,,colare
verb,jewelry and metal working,casting,ongoing action,colando,coh-LAHN-doh,,gerund,,1,,,Casting takes careful timing.,Colando serve tempismo preciso.,gettando,,colare
verb,jewelry and metal working,to polish,make surface shiny,lucidare,loo-chee-DAH-reh,,infinitive,,1,,,I want to polish the ring.,Voglio lucidare l'anello.,brillare,,lucidare
verb,jewelry and metal working,I polish,first-person present,lucido,LOO-chee-doh,,present_1sg,,1,,,I polish each piece by hand.,Lucido ogni pezzo a mano.,brillo,,lucidare
verb,jewelry and metal working,you polish,second-person present,lucidi,LOO-chee-dee,,present_2sg,,1,,,You polish the bracelet carefully.,Lucidi il bracciale con cura.,brilli,,lucidare
verb,jewelry and metal working,she polishes,third-person present,lucida,LOO-chee-dah,,present_3sg,,1,,,She polishes the pendant now.,Lei lucida il pendente ora.,brilla,,lucidare
verb,jewelry and metal working,he polishes,third-person present,lucida,LOO-chee-dah,,present_3sg,,1,,,He polishes the earrings daily.,Lui lucida gli orecchini ogni giorno.,brilla,,lucidare
verb,jewelry and metal working,we polish,first-person plural,lucidiamo,loo-chee-DYAH-mo,,present_1pl,,1,,,We polish the necklace together.,Lucidiamo la collana insieme.,brilliamo,,lucidare
verb,jewelry and metal working,they polish,third-person plural,lucidano,loo-CHEE-dah-noh,,present_3pl,,1,,,They polish the bracelet now.,Loro lucidano il bracciale ora.,brillano,,lucidare
verb,jewelry and metal working,you (plural) polish,second-person plural,lucidate,loo-chee-DAH-teh,,present_2pl,,1,,,You (plural) polish the metal pieces.,Voi lucidate i pezzi di metallo.,brillate,,lucidare
verb,jewelry and metal working,I polished,past completed action,ho lucidato,oh loo-chee-DAH-toh,,past_1sg,,1,,,I polished the bracelet yesterday.,Ho lucidato il bracciale ieri.,ho rifinito,,lucidare
verb,jewelry and metal working,you polished,past completed action,hai lucidato,eye loo-chee-DAH-toh,,past_2sg,,1,,,You polished the ring last week.,Hai lucidato l'anello la settimana scorsa.,hai rifinito,,lucidare
verb,jewelry and metal working,she polished,past completed action,ha lucidato,ah loo-chee-DAH-toh,,past_3sg,,1,,,She polished the pendant last night.,Ha lucidato il pendente ieri sera.,ha rifinito,,lucidare
verb,jewelry and metal working,he polished,past completed action,ha lucidato,ah loo-chee-DAH-toh,,past_3sg,,1,,,He polished the earrings this morning.,Ha lucidato gli orecchini stamattina.,ha rifinito,,lucidare
verb,jewelry and metal working,we polished,past completed action,abbiamo lucidato,ah-BYAH-mo loo-chee-DAH-toh,,past_1pl,,1,,,We polished the necklace together.,Abbiamo lucidato la collana insieme.,abbiamo rifinito,,lucidare
verb,jewelry and metal working,they polished,past completed action,hanno lucidato,AHN-noh loo-chee-DAH-toh,,past_3pl,,1,,,They polished the bracelet yesterday.,Hanno lucidato il bracciale ieri.,hanno rifinito,,lucidare
verb,jewelry and metal working,you (plural) polished,past completed action,avete lucidato,ah-VEH-teh loo-chee-DAH-toh,,past_2pl,,1,,,You (plural) polished the metal pieces.,Avete lucidato i pezzi di metallo.,avete rifinito,,lucidare
verb,jewelry and metal working,polishing,ongoing action,lucidando,loo-chee-DAN-doh,,gerund,,1,,,Polishing removes fine scratches.,Lucidando si eliminano i graffi sottili.,rifinendo,,lucidare
verb,jewelry and metal working,to hammer,strike with hammer,martellare,mar-tel-LAH-reh,,infinitive,,1,,,We need to hammer the bezel.,Dobbiamo martellare il castone.,battere,,martellare
verb,jewelry and metal working,I hammer,first-person present,martello,mar-TEL-loh,,present_1sg,,1,,,I hammer the sheet into shape.,Martello la lastra per darle forma.,batto,,martellare
verb,jewelry and metal working,you hammer,second-person present,martelli,mar-TEL-lee,,present_2sg,,1,,,You hammer the prongs carefully.,Martelli le griffe con cura.,batti,,martellare
verb,jewelry and metal working,she hammers,third-person present,martella,mar-TEL-lah,,present_3sg,,1,,,She hammers the pendant now.,Lei martella il pendente ora.,batte,,martellare
verb,jewelry and metal working,he hammers,third-person present,martella,mar-TEL-lah,,present_3sg,,1,,,He hammers the bracelet daily.,Lui martella il bracciale ogni giorno.,batte,,martellare
verb,jewelry and metal working,we hammer,first-person plural,martelliamo,mar-tel-LYAH-mo,,present_1pl,,1,,,We hammer the necklace together.,Martelliamo la collana insieme.,battiamo,,martellare
verb,jewelry and metal working,they hammer,third-person plural,martellano,mar-tel-LAH-noh,,present_3pl,,1,,,They hammer the earrings now.,Loro martellano gli orecchini ora.,battono,,martellare
verb,jewelry and metal working,you (plural) hammer,second-person plural,martellate,mar-tel-LAH-teh,,present_2pl,,1,,,You (plural) hammer the metal pieces.,Voi martellate i pezzi di metallo.,battete,,martellare
verb,jewelry and metal working,I hammered,past completed action,ho martellato,oh mar-tel-LAH-toh,,past_1sg,,1,,,I hammered the texture this morning.,Ho martellato la texture stamattina.,ho battuto,,martellare
verb,jewelry and metal working,you hammered,past completed action,hai martellato,eye mar-tel-LAH-toh,,past_2sg,,1,,,You hammered the ring last week.,Hai martellato l'anello la settimana scorsa.,hai battuto,,martellare
verb,jewelry and metal working,she hammered,past completed action,ha martellato,ah mar-tel-LAH-toh,,past_3sg,,1,,,She hammered the pendant last night.,Ha martellato il pendente ieri sera.,ha battuto,,martellare
verb,jewelry and metal working,he hammered,past completed action,ha martellato,ah mar-tel-LAH-toh,,past_3sg,,1,,,He hammered the bracelet this morning.,Ha martellato il bracciale stamattina.,ha battuto,,martellare
verb,jewelry and metal working,we hammered,past completed action,abbiamo martellato,ah-BYAH-mo mar-tel-LAH-toh,,past_1pl,,1,,,We hammered the necklace together.,Abbiamo martellato la collana insieme.,abbiamo battuto,,martellare
verb,jewelry and metal working,they hammered,past completed action,hanno martellato,AHN-noh mar-tel-LAH-toh,,past_3pl,,1,,,They hammered the earrings yesterday.,Hanno martellato gli orecchini ieri.,hanno battuto,,martellare
verb,jewelry and metal working,you (plural) hammered,past completed action,avete martellato,ah-VEH-teh mar-tel-LAH-toh,,past_2pl,,1,,,You (plural) hammered the metal pieces.,Avete martellato i pezzi di metallo.,avete battuto,,martellare
verb,jewelry and metal working,hammering,ongoing action,martellando,mar-tel-LAN-doh,,gerund,,1,,,Hammering hardens the wire.,Martellando si indurisce il filo.,battendo,,martellare
verb,jewelry and metal working,to saw,cut with jeweler’s saw,segare,seh-GAH-reh,,infinitive,,1,,,I need to saw the outline.,Devo segare il profilo.,tagliare,,segare
verb,jewelry and metal working,I saw,first-person present,sego,SEH-goh,,present_1sg,,1,,,I saw delicate patterns.,Sego motivi delicati.,taglio,,segare
verb,jewelry and metal working,you saw,second-person present,seghi,SEH-gee,,present_2sg,,1,,,You saw the metal sheet carefully.,Seghi la lastra di metallo con cura.,tagli,,segare
verb,jewelry and metal working,she saws,third-person present,sega,SEH-gah,,present_3sg,,1,,,She saws the pendant now.,Lei sega il pendente ora.,taglia,,segare
verb,jewelry and metal working,he saws,third-person present,sega,SEH-gah,,present_3sg,,1,,,He saws the bracelet daily.,Lui sega il bracciale ogni giorno.,taglia,,segare
verb,jewelry and metal working,we saw,first-person plural,seghiamo,seh-GYAH-mo,,present_1pl,,1,,,We saw the necklace together.,Seghiamo la collana insieme.,tagliamo,,segare
verb,jewelry and metal working,they saw,third-person plural,seghano,SEH-gah-noh,,present_3pl,,1,,,They saw the earrings now.,Loro segano gli orecchini ora.,tagliano,,segare
verb,jewelry and metal working,you (plural) saw,second-person plural,seghiate,seh-GYAH-teh,,present_2pl,,1,,,You (plural) saw the metal pieces.,Voi segate i pezzi di metallo.,tagliate,,segare
verb,jewelry and metal working,I sawed,past completed action,ho segato,oh seh-GAH-toh,,past_1sg,,1,,,I sawed a slice off the sheet.,Ho segato una fetta dalla lastra.,ho tagliato,,segare
verb,jewelry and metal working,you sawed,past completed action,hai segato,eye seh-GAH-toh,,past_2sg,,1,,,You sawed the ring last week.,Hai segato l'anello la settimana scorsa.,hai tagliato,,segare
verb,jewelry and metal working,she sawed,past completed action,ha segato,ah seh-GAH-toh,,past_3sg,,1,,,She sawed the pendant last night.,Ha segato il pendente ieri sera.,ha tagliato,,segare
verb,jewelry and metal working,he sawed,past completed action,ha segato,ah seh-GAH-toh,,past_3sg,,1,,,He sawed the bracelet this morning.,Ha segato il bracciale stamattina.,ha tagliato,,segare
verb,jewelry and metal working,we sawed,past completed action,abbiamo segato,ah-BYAH-mo seh-GAH-toh,,past_1pl,,1,,,We sawed the necklace together.,Abbiamo segato la collana insieme.,abbiamo tagliato,,segare
verb,jewelry and metal working,they sawed,past completed action,hanno segato,AHN-noh seh-GAH-toh,,past_3pl,,1,,,They sawed the earrings yesterday.,Hanno segato gli orecchini ieri.,hanno tagliato,,segare
verb,jewelry and metal working,you (plural) sawed,past completed action,avete segato,ah-VEH-teh seh-GAH-toh,,past_2pl,,1,,,You (plural) sawed the metal pieces.,Avete segato i pezzi di metallo.,avete tagliato,,segare
verb,jewelry and metal working,sawing,ongoing action,segando,seh-GAN-doh,,gerund,,1,,,Sawing requires steady hands.,Segando servono mani ferme.,tagliando,,segare
verb,jewelry and metal working,to file,smooth with file,limare,lee-MAH-reh,,infinitive,,1,,,Remember to file sharp edges.,Ricorda di limare i bordi taglienti.,raspare,,limare
verb,jewelry and metal working,I file,first-person present,limo,LEE-moh,,present_1sg,,1,,,I file the bezel until flush.,Limo il castone fino a filo.,raspo,,limare
verb,jewelry and metal working,you file,second-person present,limi,LEE-mee,,present_2sg,,1,,,You file the prongs carefully.,Limii le griffe con cura.,raspi,,limare
verb,jewelry and metal working,she files,third-person present,limia,LEE-mee-ah,,present_3sg,,1,,,She files the pendant now.,Lei lima il pendente ora.,raspa,,limare
verb,jewelry and metal working,he files,third-person present,limia,LEE-mee-ah,,present_3sg,,1,,,He files the bracelet daily.,Lui lima il bracciale ogni giorno.,raspa,,limare
verb,jewelry and metal working,we file,first-person plural,limiamo,lee-MYAH-mo,,present_1pl,,1,,,We file the necklace together.,Limiamo la collana insieme.,raspiamo,,limare
verb,jewelry and metal working,they file,third-person plural,limiano,lee-MYAH-noh,,present_3pl,,1,,,They file the earrings now.,Loro limiano gli orecchini ora.,raspano,,limare
verb,jewelry and metal working,you (plural) file,second-person plural,limiate,lee-MYAH-teh,,present_2pl,,1,,,You (plural) file the metal pieces.,Voi limiate i pezzi di metallo.,raspate,,limare
verb,jewelry and metal working,I filed,past completed action,ho limato,oh lee-MAH-toh,,past_1sg,,1,,,I filed the prongs yesterday.,Ho limato le griffe ieri.,ho rasppato,,limare
verb,jewelry and metal working,you filed,past completed action,hai limato,eye lee-MAH-toh,,past_2sg,,1,,,You filed the ring last week.,Hai limato l'anello la settimana scorsa.,hai raspato,,limare
verb,jewelry and metal working,she filed,past completed action,ha limato,ah lee-MAH-toh,,past_3sg,,1,,,She filed the pendant last night.,Ha limato il pendente ieri sera.,ha raspato,,limare
verb,jewelry and metal working,he filed,past completed action,ha limato,ah lee-MAH-toh,,past_3sg,,1,,,He filed the bracelet this morning.,Ha limato il bracciale stamattina.,ha raspato,,limare
verb,jewelry and metal working,we filed,past completed action,abbiamo limato,ah-BYAH-mo lee-MAH-toh,,past_1pl,,1,,,We filed the necklace together.,Abbiamo limato la collana insieme.,abbiamo raspato,,limare
verb,jewelry and metal working,they filed,past completed action,hanno limato,AHN-noh lee-MAH-toh,,past_3pl,,1,,,They filed the earrings yesterday.,Hanno limato gli orecchini ieri.,hanno raspato,,limare
verb,jewelry and metal working,you (plural) filed,past completed action,avete limato,ah-VEH-teh lee-MAH-toh,,past_2pl,,1,,,You (plural) filed the metal pieces.,Avete limato i pezzi di metallo.,avete raspato,,limare
verb,jewelry and metal working,filing,ongoing action,limando,lee-MAN-doh,,gerund,,1,,,Filing evens the surface.,Limando si livella la superficie.,raspando,,limare
verb,jewelry and metal working,to drill,make a hole,forare,foh-RAH-reh,,infinitive,,1,,,We need to drill for the pin.,Dobbiamo forare per lo spillo.,trapanare,,forare
verb,jewelry and metal working,I drill,first-person present,foro,FOH-roh,,present_1sg,,1,,,I drill tiny holes for rivets.,Foro piccoli fori per i rivetti.,trapano,,forare
verb,jewelry and metal working,you drill,second-person present,fori,FOH-ree,,present_2sg,,1,,,You drill the plate carefully.,Fori la piastra con cura.,trapi,,forare
verb,jewelry and metal working,she drills,third-person present,fora,FOH-rah,,present_3sg,,1,,,She drills the pendant now.,Lei fora il pendente ora.,trapa,,forare
verb,jewelry and metal working,he drills,third-person present,fora,FOH-rah,,present_3sg,,1,,,He drills the bracelet daily.,Lui fora il bracciale ogni giorno.,trapa,,forare
verb,jewelry and metal working,we drill,first-person plural,foriamo,foh-RYAH-mo,,present_1pl,,1,,,We drill the necklace together.,Foriamo la collana insieme.,trapiamo,,forare
verb,jewelry and metal working,they drill,third-person plural,forano,foh-RAH-noh,,present_3pl,,1,,,They drill the earrings now.,Loro forano gli orecchini ora.,trapano,,forare
verb,jewelry and metal working,you (plural) drill,second-person plural,forate,foh-RAH-teh,,present_2pl,,1,,,You (plural) drill the metal pieces.,Voi forate i pezzi di metallo.,trapate,,forare
verb,jewelry and metal working,I drilled,past completed action,ho forato,oh fo-RAH-toh,,past_1sg,,1,,,I drilled the plate yesterday.,Ho forato la piastra ieri.,ho trapanato,,forare
verb,jewelry and metal working,you drilled,past completed action,hai forato,eye fo-RAH-toh,,past_2sg,,1,,,You drilled the ring last week.,Hai forato l'anello la settimana scorsa.,hai trapanato,,forare
verb,jewelry and metal working,she drilled,past completed action,ha forato,ah fo-RAH-toh,,past_3sg,,1,,,She drilled the pendant last night.,Ha forato il pendente ieri sera.,ha trapanato,,forare
verb,jewelry and metal working,he drilled,past completed action,ha forato,ah fo-RAH-toh,,past_3sg,,1,,,He drilled the bracelet this morning.,Ha forato il bracciale stamattina.,ha trapanato,,forare
verb,jewelry and metal working,we drilled,past completed action,abbiamo forato,ah-BYAH-mo fo-RAH-toh,,past_1pl,,1,,,We drilled the necklace together.,Abbiamo forato la collana insieme.,abbiamo trapanato,,forare
verb,jewelry and metal working,they drilled,past completed action,hanno forato,AHN-noh fo-RAH-toh,,past_3pl,,1,,,They drilled the earrings yesterday.,Hanno forato gli orecchini ieri.,hanno trapanato,,forare
verb,jewelry and metal working,you (plural) drilled,past completed action,avete forato,ah-VEH-teh fo-RAH-toh,,past_2pl,,1,,,You (plural) drilled the metal pieces.,Avete forato i pezzi di metallo.,avete trapanato,,forare
verb,jewelry and metal working,drilling,ongoing action,forando,foh-RAN-doh,,gerund,,1,,,Drilling must be slow in silver.,Forando serve bassa velocità sull'argento.,trapanando,,forare
verb,jewelry and metal working,to engrave,carve a design,incidere,in-CHEE-deh-reh,,infinitive,,1,,,I want to engrave initials.,Voglio incidere le iniziali.,graffiare,,incidere
verb,jewelry and metal working,I engrave,first-person present,incido,in-CHEE-doh,,present_1sg,,1,,,I engrave patterns on copper.,Incido motivi sul rame.,graffio,,incidare
verb,jewelry and metal working,you engrave,second-person present,incidi,in-CHEE-dee,,present_2sg,,1,,,You engrave the design carefully.,Incidi il disegno con cura.,graffi,,incidere
verb,jewelry and metal working,she engraves,third-person present,incide,in-CHEE-deh,,present_3sg,,1,,,She engraves the pendant now.,Lei incide il pendente ora.,graffia,,incidere
verb,jewelry and metal working,he engraves,third-person present,incide,in-CHEE-deh,,present_3sg,,1,,,He engraves the bracelet daily.,Lui incide il bracciale ogni giorno.,graffia,,incidere
verb,jewelry and metal working,we engrave,first-person plural,incidiamo,in-CHEE-DYAH-mo,,present_1pl,,1,,,We engrave the necklace together.,Incidiamo la collana insieme.,graffiamo,,incidere
verb,jewelry and metal working,they engrave,third-person plural,incidono,in-CHEE-doh-noh,,present_3pl,,1,,,They engrave the earrings now.,Loro incidono gli orecchini ora.,graffiano,,incidere
verb,jewelry and metal working,you (plural) engrave,second-person plural,incidete,in-CHEE-deh-teh,,present_2pl,,1,,,You (plural) engrave the metal pieces.,Voi incidete i pezzi di metallo.,graffiate,,incidere
verb,jewelry and metal working,I engraved,past completed action,ho inciso,oh in-CHEE-zoh,,past_1sg,,1,,,I engraved a floral border.,Ho inciso un bordo floreale.,ho graffiato,,incidere
verb,jewelry and metal working,you engraved,past completed action,hai inciso,eye in-CHEE-zoh,,past_2sg,,1,,,You engraved the ring last week.,Hai inciso l'anello la settimana scorsa.,hai graffiato,,incidere
verb,jewelry and metal working,she engraved,past completed action,ha inciso,ah in-CHEE-zoh,,past_3sg,,1,,,She engraved the pendant last night.,Ha inciso il pendente ieri sera.,ha graffiato,,incidere
verb,jewelry and metal working,he engraved,past completed action,ha inciso,ah in-CHEE-zoh,,past_3sg,,1,,,He engraved the bracelet this morning.,Ha inciso il bracciale stamattina.,ha graffiato,,incidere
verb,jewelry and metal working,we engraved,past completed action,abbiamo inciso,ah-BYAH-mo in-CHEE-zoh,,past_1pl,,1,,,We engraved the necklace together.,Abbiamo inciso la collana insieme.,abbiamo graffiato,,incidere
verb,jewelry and metal working,they engraved,past completed action,hanno inciso,AHN-noh in-CHEE-zoh,,past_3pl,,1,,,They engraved the earrings yesterday.,Hanno inciso gli orecchini ieri.,hanno graffiato,,incidere
verb,jewelry and metal working,you (plural) engraved,past completed action,avete inciso,ah-VEH-teh in-CHEE-zoh,,past_2pl,,1,,,You (plural) engraved the metal pieces.,Avete inciso i pezzi di metallo.,avete graffiato,,incidere
verb,jewelry and metal working,engraving,ongoing action,incidendo,in-chee-DEN-doh,,gerund,,1,,,Engraving improves with practice.,Incidendo si migliora con la pratica.,graffiando,,incidere
verb,jewelry and metal working,to set,secure a stone,incastonare,in-kahs-toh-NAH-reh,,infinitive,,1,,,We need to set the ruby.,Dobbiamo incastonare il rubino.,montare,,incastonare
verb,jewelry and metal working,I set,first-person present,incastono,in-KAS-toh-noh,,present_1sg,,1,,,I set stones every day.,Incastono pietre ogni giorno.,monto,,incastare
verb,jewelry and metal working,you set,second-person present,incastoni,in-kahs-TOH-nee,,present_2sg,,1,,,You set the opal carefully.,Incastoni l'opale con cura.,monte,,incastonare
verb,jewelry and metal working,she sets,third-person present,incastona,in-kahs-TOH-nah,,present_3sg,,1,,,She sets the pendant now.,Lei incastona il pendente ora.,monta,,incastonare
verb,jewelry and metal working,he sets,third-person present,incastona,in-kahs-TOH-nah,,present_3sg,,1,,,He sets the bracelet daily.,Lui incastona il bracciale ogni giorno.,monta,,incastonare
verb,jewelry and metal working,we set,first-person plural,incastoniamo,in-kahs-toh-NYAH-mo,,present_1pl,,1,,,We set the necklace together.,Incastoniamo la collana insieme.,montiamo,,incastonare
verb,jewelry and metal working,they set,third-person plural,incastonano,in-kahs-TOH-nah-noh,,present_3pl,,1,,,They set the earrings now.,Loro incastonano gli orecchini ora.,montano,,incastonare
verb,jewelry and metal working,you (plural) set,second-person plural,incastonate,in-kahs-toh-NAH-teh,,present_2pl,,1,,,You (plural) set the metal pieces.,Voi incastonate i pezzi di metallo.,montate,,incastonare
verb,jewelry and metal working,I set (past),past completed action,ho incastonato,oh in-kas-toh-NAH-toh,,past_1sg,,1,,,I set an opal last night.,Ho incastonato un opale ieri sera.,ho montato,,incastonare
verb,jewelry and metal working,you set (past),past completed action,hai incastonato,eye in-kas-toh-NAH-toh,,past_2sg,,1,,,You set the ring last week.,Hai incastonato l'anello la settimana scorsa.,hai montato,,incastonare
