category,sub_category,english,definition_en,italian,pronunciation,singular_plural,tense,gender,commonness,part_of_speech,formal_informal,example_sentence_en,example_sentence_it,related_words_it,article_type,base_word
noun,restaurant,the plates,dishes you eat from,i piatti,ee PYAHT-tee,plural,,masculine,1,noun,,The plates are in the kitchen.,I piatti sono in cucina.,portata,definite,piatto
noun,restaurant,a fork,utensil for eating,una forchetta,OO-nah for-KEHT-tah,singular,,feminine,1,noun,,Could I get a fork?,Potrei avere una forchetta?,posata,indefinite,forchetta
noun,restaurant,the fork,utensil for eating,la forchetta,lah for-KEHT-tah,singular,,feminine,1,noun,,The fork fell on the floor.,La forchetta è caduta per terra.,posata,definite,forchetta
noun,restaurant,the forks,utensils for eating,le forchette,leh for-KEHT-teh,plural,,feminine,1,noun,,The forks are clean now.,Le forchette sono pulite adesso.,posata,definite,forchetta
noun,restaurant,a knife,cutting utensil,un coltello,oon kol-TEL-lo,singular,,masculine,1,noun,,Please bring a knife.,"Per favore, porti un coltello.",lama,indefinite,coltello
noun,restaurant,the knife,cutting utensil,il coltello,eel kol-TEL-lo,singular,,masculine,1,noun,,The knife is sharp.,Il coltello è affilato.,lama,definite,coltello
noun,restaurant,the knives,cutting utensils,i coltelli,ee kol-TEL-lee,plural,,masculine,1,noun,,The knives are on the right.,I coltelli sono a destra.,lama,definite,coltello
noun,restaurant,a spoon,utensil for soups or desserts,un cucchiaio,oon koo-KYA-yoh,singular,,masculine,1,noun,,Can I have a spoon for the soup?,Posso avere un cucchiaio per la zuppa?,mestolo,indefinite,cucchiaio
noun,restaurant,the spoon,utensil for soups or desserts,il cucchiaio,eel koo-KYA-yoh,singular,,masculine,1,noun,,The spoon is dirty.,Il cucchiaio è sporco.,mestolo,definite,cucchiaio
noun,restaurant,the spoons,utensils for soups or desserts,i cucchiai,ee koo-KYA-ee,plural,,masculine,1,noun,,The spoons are next to the plates.,I cucchiai sono accanto ai piatti.,mestolo,definite,cucchiaio
noun,restaurant,a napkin,cloth or paper for wiping,un tovagliolo,oon toh-vahl-YOH-lo,singular,,masculine,2,noun,,Could I please get a napkin?,"Potrei avere un tovagliolo, per favore?",tovaglia,indefinite,tovagliolo
noun,restaurant,the napkin,cloth or paper for wiping,il tovagliolo,eel toh-vahl-YOH-lo,singular,,masculine,2,noun,,The napkin fell.,Il tovagliolo è caduto.,tovaglia,definite,tovagliolo
noun,restaurant,the napkins,cloths or papers for wiping,i tovaglioli,ee toh-vahl-YOH-lee,plural,,masculine,2,noun,,The napkins are on the table.,I tovaglioli sono sul tavolo.,tovaglia,definite,tovagliolo
noun,restaurant,a bread,a staple food made of flour and water,un pane,oon PAH-neh,singular,,masculine,1,noun,,I would like a bread roll.,"Vorrei un pane, grazie.",pagnotta,indefinite,pane
noun,restaurant,the bread,a staple food made of flour and water,il pane,eel PAH-neh,singular,,masculine,1,noun,,The bread is fresh today.,Il pane è fresco oggi.,pagnotta,definite,pane
noun,restaurant,the breads,loaves of bread,i pani,ee PAH-nee,plural,,masculine,3,noun,,The breads are baked every morning.,I pani vengono sfornati ogni mattina.,pagnotta,definite,pane
noun,restaurant,a wine,alcoholic drink from grapes,un vino,oon VEE-noh,singular,,masculine,1,noun,,Can you recommend a wine?,Può raccomandare un vino?,vino rosso,indefinite,vino
noun,restaurant,the wine,alcoholic drink from grapes,il vino,eel VEE-noh,singular,,masculine,1,noun,,The wine is from Tuscany.,Il vino è della Toscana.,vino rosso,definite,vino
noun,restaurant,the wines,alcoholic drinks from grapes,i vini,ee VEE-nee,plural,,masculine,1,noun,,The wines are listed here.,I vini sono elencati qui.,vino rosso,definite,vino
noun,restaurant,a beer,alcoholic drink made from malt,una birra,OO-nah BEER-rah,singular,,feminine,1,noun,,"I'll have a beer, please.","Prendo una birra, per favore.",bionda,indefinite,birra
noun,restaurant,the beer,alcoholic drink made from malt,la birra,lah BEER-rah,singular,,feminine,1,noun,,The beer is cold.,La birra è fredda.,bionda,definite,birra
noun,restaurant,the beers,alcoholic drinks made from malt,le birre,leh BEER-reh,plural,,feminine,1,noun,,The beers are on special today.,Le birre sono in offerta oggi.,bionda,definite,birra
noun,restaurant,a water,plain drinking water,un'acqua,oon AH-kwah,singular,,feminine,1,noun,,Could I have a water without gas?,Potrei avere un'acqua naturale?,acqua naturale,indefinite,acqua
noun,restaurant,the water,plain drinking water,l'acqua,lah-KO͜O-ah,singular,,feminine,1,noun,,The water is bottled.,L'acqua è in bottiglia.,acqua naturale,definite,acqua
noun,restaurant,the waters,plain drinking waters,le acque,leh AH-kweh,plural,,feminine,3,noun,,The waters in Italy taste great.,Le acque in Italia hanno un buon sapore.,acqua naturale,definite,acqua
noun,restaurant,a dessert,sweet course at the end of a meal,un dolce,oon DOL-cheh,singular,,masculine,1,noun,,"I'd like a dessert, please.","Vorrei un dolce, per favore.",dessert,indefinite,dolce
noun,restaurant,the dessert,sweet course at the end of a meal,il dolce,eel DOL-cheh,singular,,masculine,1,noun,,The dessert is delicious.,Il dolce è delizioso.,dessert,definite,dolce
noun,restaurant,the desserts,sweet courses at the end of meals,i dolci,ee DOL-chee,plural,,masculine,1,noun,,The desserts look amazing.,I dolci sembrano fantastici.,dessert,definite,dolce
noun,restaurant,a receipt,printed proof of payment,una ricevuta,OO-nah ree-cheh-VOO-tah,singular,,feminine,2,noun,,Could I have a receipt?,Potrei avere una ricevuta?,scontrino,indefinite,ricevuta
noun,restaurant,the receipt,printed proof of payment,la ricevuta,lah ree-cheh-VOO-tah,singular,,feminine,2,noun,,The receipt is inside the folder.,La ricevuta è nella cartellina.,scontrino,definite,ricevuta
noun,restaurant,the receipts,printed proofs of payment,le ricevute,leh ree-cheh-VOO-teh,plural,,feminine,3,noun,,The receipts are for accounting.,Le ricevute servono per la contabilità.,scontrino,definite,ricevuta
noun,restaurant,a tip,small amount of extra money for service,una mancia,OO-nah MAN-chah,singular,,feminine,1,noun,,Is a tip included?,È inclusa una mancia?,gratifica,indefinite,mancia
noun,restaurant,the tip,small amount of extra money for service,la mancia,lah MAN-chah,singular,,feminine,1,noun,,The tip is on the table.,La mancia è sul tavolo.,gratifica,definite,mancia
noun,restaurant,the tips,small amounts of extra money for service,le mance,leh MAN-cheh,plural,,feminine,2,noun,,The tips are generous tonight.,Le mance sono generose stasera.,gratifica,definite,mancia
noun,restaurant,a pasta,Italian dish of noodles,una pasta,OO-nah PAH-stah,singular,,feminine,1,noun,,I'd like a pasta with tomato sauce.,Vorrei una pasta al pomodoro.,maccheroni,indefinite,pasta
noun,restaurant,the pasta,Italian dish of noodles,la pasta,lah PAH-stah,singular,,feminine,1,noun,,The pasta is homemade.,La pasta è fatta in casa.,maccheroni,definite,pasta
noun,restaurant,the pastas,various pasta dishes,le paste,leh PAH-steh,plural,,feminine,2,noun,,The pastas vary by region.,Le paste variano per regione.,maccheroni,definite,pasta
