category,sub_category,english,definition_en,italian,pronunciation,singular_plural,tense,gender,commonness,part_of_speech,formal_informal,example_sentence_en,example_sentence_it,related_words_it,article_type,base_word
noun,travel,a map,diagram of an area,una mappa,OO-nah MAHP-pah,singular,,feminine,1,noun,,I need a map of the city.,Ho bisogno di una mappa della città.,cartina,indefinite,mappa
noun,travel,the maps,diagrams of areas,le mappe,leh MAHP-peh,plural,,feminine,1,noun,,The maps are on the table.,Le mappe sono sul tavolo.,cartine,definite,mappa
noun,travel,the guidebook,book with travel info,la guida,lah GWEE-dah,singular,,feminine,2,noun,,The guidebook is very useful.,La guida è molto utile.,manuale,definite,guida
noun,travel,a guidebook,book with travel info,una guida,OO-nah GWEE-dah,singular,,feminine,2,noun,,We bought a guidebook at the station.,Abbiamo comprato una guida alla stazione.,manuale,indefinite,guida
noun,travel,the guidebooks,books with travel info,le guide,leh GWEE-deh,plural,,feminine,2,noun,,The guidebooks cover many regions.,Le guide coprono molte regioni.,manuali,definite,guide
noun,travel,the tour,organized visit,il tour,eel TOOR,singular,,masculine,2,noun,,The tour begins at nine.,Il tour inizia alle nove.,giro,definite,tour
noun,travel,a tour,organized visit,un tour,oon TOOR,singular,,masculine,2,noun,,We booked a tour of the Colosseum.,Abbiamo prenotato un tour del Colosseo.,giro,indefinite,tour
noun,travel,the tours,organized visits,i tour,ee TOOR,plural,,masculine,2,noun,,The tours last two hours.,I tour durano due ore.,giri,definite,tour
noun,travel,the bus,public passenger vehicle,l'autobus,lah OW-toh-boos,singular,,masculine,1,noun,,The bus is late.,L'autobus è in ritardo.,pullman,definite,autobus
noun,travel,a bus,public passenger vehicle,un autobus,oon OW-toh-boos,singular,,masculine,1,noun,,I am waiting for a bus.,Aspetto un autobus.,pullman,indefinite,autobus
noun,travel,the buses,public passenger vehicles,gli autobus,lyee OW-toh-boos,plural,,masculine,1,noun,,The buses stop here.,Gli autobus si fermano qui.,pullman,definite,autobus
noun,travel,the train,rail passenger vehicle,il treno,eel TREH-noh,singular,,masculine,1,noun,,The train leaves at six.,Il treno parte alle sei.,convoglio,definite,treno
noun,travel,a train,rail passenger vehicle,un treno,oon TREH-noh,singular,,masculine,1,noun,,We bought tickets for a train.,Abbiamo comprato biglietti per un treno.,convoglio,indefinite,treno
noun,travel,the trains,rail passenger vehicles,i treni,ee TREH-nee,plural,,masculine,1,noun,,The trains are fast in Italy.,I treni sono veloci in Italia.,convogli,definite,treno
noun,travel,the plane,aircraft,l'aereo,lah ah-EH-reh-oh,singular,,masculine,1,noun,,The plane is boarding now.,L'aereo sta imbarcando ora.,velivolo,definite,aircraft
noun,travel,a plane,aircraft,un aereo,oon ah-EH-reh-oh,singular,,masculine,1,noun,,She saw a plane in the sky.,Ha visto un aereo nel cielo.,velivolo,indefinite,aircraft
noun,travel,the planes,aircraft,gli aerei,lyee ah-EH-reh-ee,plural,,masculine,1,noun,,The planes fly daily.,Gli aerei volano ogni giorno.,velivoli,definite,aircraft
noun,travel,the car,private motor vehicle,l'auto,lah OW-toh,singular,,feminine,1,noun,,The car is parked outside.,L'auto è parcheggiata fuori.,macchina,definite,auto
noun,travel,a car,private motor vehicle,un'auto,oon OW-toh,singular,,feminine,1,noun,,He rented a car for two days.,Ha noleggiato un'auto per due giorni.,macchina,indefinite,auto
noun,travel,the cars,private motor vehicles,le auto,leh OW-toh,plural,,feminine,1,noun,,The cars are small in the city.,Le auto sono piccole in città.,macchine,definite,auto
noun,travel,the taxi,paid transport vehicle,il taxi,eel TAHK-see,singular,,masculine,1,noun,,The taxi is here.,Il taxi è qui.,tassì,definite,taxi
noun,travel,a taxi,paid transport vehicle,un taxi,oon TAHK-see,singular,,masculine,1,noun,,We need a taxi to the airport.,Ci serve un taxi per l'aeroporto.,tassì,indefinite,taxi
noun,travel,the taxis,paid transport vehicles,i taxi,ee TAHK-see,plural,,masculine,1,noun,,The taxis are expensive tonight.,I taxi sono costosi stasera.,tassì,definite,taxi
noun,travel,the suitcase,travel case for clothes,la valigia,lah vah-LEE-jah,singular,,feminine,1,noun,,The suitcase is heavy.,La valigia è pesante.,bagaglio,definite,valigia
noun,travel,a suitcase,travel case for clothes,una valigia,OO-nah vah-LEE-jah,singular,,feminine,1,noun,,I packed a suitcase for the trip.,Ho preparato una valigia per il viaggio.,bagaglio,indefinite,valigia
noun,travel,the suitcases,travel cases for clothes,le valigie,leh vah-LEE-jeh,plural,,feminine,1,noun,,The suitcases are on the belt.,Le valigie sono sul nastro.,bagagli,definite,valigie
noun,travel,the backpack,bag carried on back,lo zaino,loh ZAI-noh,singular,,masculine,1,noun,,The backpack feels light.,Lo zaino è leggero.,sacca,definite,zaino
noun,travel,a backpack,bag carried on back,uno zaino,OO-noh ZAI-noh,singular,,masculine,1,noun,,She bought a backpack yesterday.,Ha comprato uno zaino ieri.,sacca,indefinite,zaino
noun,travel,the backpacks,bags carried on back,gli zaini,lyee ZAI-nee,plural,,masculine,1,noun,,The backpacks look new.,Gli zaini sembrano nuovi.,sacche,definite,zaino
noun,travel,the seat,place to sit,il posto,eel POHS-toh,singular,,masculine,1,noun,,The seat is comfortable.,Il posto è comodo.,sedile,definite,posto
noun,travel,a seat,place to sit,un posto,oon POHS-toh,singular,,masculine,1,noun,,I chose a seat by the window.,Ho scelto un posto vicino al finestrino.,sedile,indefinite,posto
noun,travel,the seats,places to sit,i posti,ee POHS-tee,plural,,masculine,1,noun,,The seats are reserved.,I posti sono riservati.,sedili,definite,posto
noun,travel,the gate,airport departure exit,il gate,eel GEYT,singular,,masculine,2,noun,,The gate is open.,Il gate è aperto.,uscita,definite,gate
noun,travel,a gate,airport departure exit,un gate,oon GEYT,singular,,masculine,2,noun,,We are waiting at a gate.,Stiamo aspettando a un gate.,uscita,indefinite,gate
noun,travel,the gates,airport departure exits,i gate,ee GEYT,plural,,masculine,2,noun,,The gates close soon.,I gate chiudono presto.,uscite,definite,gate
noun,travel,the boarding pass,flight access document,la carta d'imbarco,lah KAR-tah deem-BAR-koh,singular,,feminine,2,noun,,The boarding pass is on your phone.,La carta d'imbarco è sul tuo telefono.,pass,definite,carta
noun,travel,a boarding pass,flight access document,una carta d'imbarco,OO-nah KAR-tah deem-BAR-koh,singular,,feminine,2,noun,,I printed a boarding pass.,Ho stampato una carta d'imbarco.,pass,indefinite,carta
noun,travel,the boarding passes,flight access documents,le carte d'imbarco,leh KAR-teh deem-BAR-koh,plural,,feminine,2,noun,,The boarding passes are ready.,Le carte d'imbarco sono pronte.,pass,definite,carte
noun,travel,the luggage,bags and suitcases,il bagaglio,eel bah-GAHL-yoh,singular,,masculine,1,noun,,The luggage is on the trolley.,Il bagaglio è sul carrello.,valigia,definite,bagaglio
noun,travel,luggage,bags and suitcases,bagaglio,bah-GAHL-yoh,singular,,masculine,1,noun,,Luggage must be checked in.,Bagaglio deve essere registrato.,valigie,,bagaglio
