category,sub_category,english,definition_en,italian,pronunciation,singular_plural,tense,gender,commonness,part_of_speech,formal_informal,example_sentence_en,example_sentence_it,related_words_it,article_type
noun,jewelry and metal working,the diamond,hardest gemstone,il diamante,eel dee-ah-MAHN-teh,singular,n/a,masculine,1,noun,n/a,The diamond is brilliant cut.,Il diamante è a taglio brillante.,pietra preziosa,definite
noun,jewelry and metal working,a diamond,hardest gemstone,un diamante,oon dee-ah-MAHN-teh,singular,n/a,masculine,1,noun,n/a,He bought a diamond in Antwerp.,Ha comprato un diamante ad Anversa.,pietra preziosa,indefinite
noun,jewelry and metal working,the diamonds,hardest gemstones,i diamanti,ee dee-ah-MAHN-tee,plural,n/a,masculine,1,noun,n/a,The diamonds are insured.,I diamanti sono assicurati.,pietre preziose,definite
noun,jewelry and metal working,the ring,circular finger band,l'anello,lah-NEL-loh,singular,n/a,masculine,1,noun,n/a,The ring is ready to polish.,L'anello è pronto da lucidare.,fede,definite
noun,jewelry and metal working,a ring,circular finger band,un anello,oon ah-NEL-loh,singular,n/a,masculine,1,noun,n/a,I need a ring size seven.,Ho bisogno di un anello misura sette.,fede,indefinite
noun,jewelry and metal working,the rings,circular finger bands,gli anelli,lyee ah-NEL-lee,plural,n/a,masculine,1,noun,n/a,The rings are displayed in the case.,Gli anelli sono esposti in vetrina.,fedi,definite
noun,jewelry and metal working,the necklace,chain for neck,la collana,lah kohl-LAH-nah,singular,n/a,feminine,1,noun,n/a,The necklace holds a pendant.,La collana porta un pendente.,girocollo,definite
noun,jewelry and metal working,a necklace,chain for neck,una collana,OO-nah kohl-LAH-nah,singular,n/a,feminine,1,noun,n/a,She designed a necklace yesterday.,Ha disegnato una collana ieri.,girocollo,indefinite
noun,jewelry and metal working,the necklaces,chains for neck,le collane,leh kohl-LAH-neh,plural,n/a,feminine,1,noun,n/a,The necklaces hang on the stand.,Le collane pendono sul supporto.,girocolli,definite
noun,jewelry and metal working,the bracelet,wrist ornament,il bracciale,eel brahch-CHAH-leh,singular,n/a,masculine,1,noun,n/a,The bracelet is too loose.,Il bracciale è troppo largo.,braccialetto,definite
noun,jewelry and metal working,a bracelet,wrist ornament,un bracciale,oon brahch-CHAH-leh,singular,n/a,masculine,1,noun,n/a,He soldered a bracelet clasp.,Ha saldato la chiusura di un bracciale.,braccialetto,indefinite
noun,jewelry and metal working,the bracelets,wrist ornaments,i bracciali,ee brahch-CHAH-lee,plural,n/a,masculine,1,noun,n/a,The bracelets jingle softly.,I bracciali tintinnano piano.,braccialetti,definite
noun,jewelry and metal working,the torch,gas tool for heat,la torcia,lah TOR-chah,singular,n/a,feminine,1,noun,n/a,The torch is lit.,La torcia è accesa.,cannello,definite
noun,jewelry and metal working,a torch,gas tool for heat,una torcia,OO-nah TOR-chah,singular,n/a,feminine,1,noun,n/a,I bought a torch for soldering.,Ho comprato una torcia per saldare.,cannello,indefinite
noun,jewelry and metal working,the torches,gas tools for heat,le torce,leh TOR-cheh,plural,n/a,feminine,2,noun,n/a,The torches are on the bench.,Le torce sono sul banco.,cannelli,definite
noun,jewelry and metal working,the flame,hot burning gas,la fiamma,lah FYAHM-mah,singular,n/a,feminine,1,noun,n/a,The flame must be blue.,La fiamma deve essere blu.,fuoco,definite
noun,jewelry and metal working,a flame,hot burning gas,una fiamma,OO-nah FYAHM-mah,singular,n/a,feminine,1,noun,n/a,A flame touched the metal.,Una fiamma ha toccato il metallo.,fuoco,indefinite
noun,jewelry and metal working,the flames,hot burning gases,le fiamme,leh FYAHM-meh,plural,n/a,feminine,1,noun,n/a,The flames dance in the kiln.,Le fiamme danzano nel forno.,fuochi,definite
noun,jewelry and metal working,the saw,cutting tool,la sega,lah SEH-gah,singular,n/a,feminine,1,noun,n/a,The saw blade is new.,La sega ha una lama nuova.,seghetto,definite
noun,jewelry and metal working,a saw,cutting tool,una sega,OO-nah SEH-gah,singular,n/a,feminine,1,noun,n/a,I use a saw for piercing.,Uso una sega per traforare.,seghetto,indefinite
noun,jewelry and metal working,the saws,cutting tools,le seghe,leh SEH-geh,plural,n/a,feminine,2,noun,n/a,The saws hang on the wall.,Le seghe sono appese al muro.,seghetti,definite
noun,jewelry and metal working,the anvil,metalworking surface,l'incudine,leen-KOO-dee-neh,singular,n/a,feminine,2,noun,n/a,The anvil weighs twenty kilos.,L'incudine pesa venti chili.,incudine,definite
noun,jewelry and metal working,an anvil,metalworking surface,un'incudine,oon een-KOO-dee-neh,singular,n/a,feminine,2,noun,n/a,We placed an anvil on the stand.,Abbiamo messo un'incudine sul supporto.,incudine,indefinite
noun,jewelry and metal working,the anvils,metalworking surfaces,le incudini,leh een-KOO-dee-nee,plural,n/a,feminine,2,noun,n/a,The anvils line the workshop.,Le incudini fiancheggiano l'officina.,incudini,definite
noun,jewelry and metal working,the hammer,striking tool,il martello,eel mar-TEL-loh,singular,n/a,masculine,1,noun,n/a,The hammer flattens the wire.,Il martello appiattisce il filo.,mazzuolo,definite
noun,jewelry and metal working,a hammer,striking tool,un martello,oon mar-TEL-loh,singular,n/a,masculine,1,noun,n/a,He grabbed a hammer to rivet.,Ha preso un martello per ribattere.,mazzuolo,indefinite
noun,jewelry and metal working,the hammers,striking tools,i martelli,ee mar-TEL-lee,plural,n/a,masculine,1,noun,n/a,The hammers hang above the bench.,I martelli pendono sopra il banco.,mazzuoli,definite
noun,jewelry and metal working,the file,smoothing tool,la lima,lah LEE-mah,singular,n/a,feminine,1,noun,n/a,The file removes sharp edges.,La lima elimina i bordi taglienti.,raspa,definite
noun,jewelry and metal working,a file,smoothing tool,una lima,OO-nah LEE-mah,singular,n/a,feminine,1,noun,n/a,I chose a file with fine teeth.,Ho scelto una lima a denti fini.,raspa,indefinite
noun,jewelry and metal working,the files,smoothing tools,le lime,leh LEE-meh,plural,n/a,feminine,1,noun,n/a,The files need cleaning.,Le lime richiedono pulizia.,raspe,definite
noun,jewelry and metal working,pliers,gripping tool,pinze,PEEN-tseh,plural,n/a,feminine,1,noun,n/a,Pliers help bend the wire.,Pinze aiutano a piegare il filo.,tenaglie,n/a
noun,jewelry and metal working,the pliers,gripping tool,le pinze,leh PEEN-tseh,plural,n/a,feminine,1,noun,n/a,The pliers are on the tray.,Le pinze sono sul vassoio.,tenaglie,definite
noun,jewelry and metal working,the flux,chemical for soldering,il flussante,eel floo-SAN-teh,singular,n/a,masculine,2,noun,n/a,The flux prevents oxidation.,Il flussante evita l'ossidazione.,flussante,definite
noun,jewelry and metal working,flux,chemical for soldering,flussante,floo-SAN-teh,singular,n/a,masculine,2,noun,n/a,Flux is applied before heating.,Flussante si applica prima di scaldare.,flussante,n/a
noun,jewelry and metal working,the solder,metal used to join pieces,lo stagno,lo STAH-nyoh,singular,n/a,masculine,2,noun,n/a,The solder melts at low heat.,Lo stagno fonde a bassa temperatura.,saldante,definite
noun,jewelry and metal working,solder,metal used to join pieces,stagno,STAH-nyoh,singular,n/a,masculine,2,noun,n/a,Solder flows into the joint.,Stagno scorre nella giunzione.,saldante,n/a
noun,jewelry and metal working,the crucible,container for melting metal,il crogiolo,eel kroh-JOH-loh,singular,n/a,masculine,3,noun,n/a,The crucible glows red.,Il crogiolo diventa rosso.,contenitore,definite
noun,jewelry and metal working,a crucible,container for melting metal,un crogiolo,oon kroh-JOH-loh,singular,n/a,masculine,3,noun,n/a,He bought a crucible for casting.,Ha comprato un crogiolo per la fusione.,contenitore,indefinite
noun,jewelry and metal working,the crucibles,containers for melting metal,i crogioli,ee kroh-JOH-lee,plural,n/a,masculine,3,noun,n/a,The crucibles cool on the rack.,I crogioli si raffreddano sulla rastrelliera.,contenitori,definite
noun,jewelry and metal working,the mold,form used for casting,lo stampo,lo STAHM-poh,singular,n/a,masculine,2,noun,n/a,The mold is made of silicone.,Lo stampo è di silicone.,forma,definite
noun,jewelry and metal working,a mold,form used for casting,uno stampo,OO-no STAHM-poh,singular,n/a,masculine,2,noun,n/a,We poured wax into a mold.,Abbiamo versato la cera in uno stampo.,forma,indefinite
noun,jewelry and metal working,the molds,forms used for casting,gli stampi,lyee STAHM-pee,plural,n/a,masculine,2,noun,n/a,The molds are stored in boxes.,Gli stampi sono conservati in scatole.,forme,definite
noun,jewelry and metal working,the platinum,precious white metal,il platino,EEL PLAH-tee-noh,singular,n/a,masculine,1,noun,n/a,The platinum cools slowly.,Il platino si raffredda lentamente.,metallo,definite
noun,jewelry and metal working,platinum,precious white metal,platino,PLAH-tee-noh,singular,n/a,masculine,1,noun,n/a,Platinum resists tarnish.,Platino resiste all'ossidazione.,metallo,n/a
noun,jewelry and metal working,the palladium,bright white metal,il palladio,EEL pah-LAH-dee-oh,singular,n/a,masculine,2,noun,n/a,The palladium is lightweight.,Il palladio è leggero.,metallo,definite
noun,jewelry and metal working,palladium,bright white metal,palladio,pah-LAH-dee-oh,singular,n/a,masculine,2,noun,n/a,Palladium is used in wedding bands.,Palladio si usa nelle fedi.,metallo,n/a
noun,jewelry and metal working,the steel,strong iron alloy,l'acciaio,LAHCH-chai-oh,singular,n/a,masculine,1,noun,n/a,The steel plate is thick.,L'acciaio è spesso.,metallo,definite
noun,jewelry and metal working,steel,strong iron alloy,acciaio,ah-CHAI-oh,singular,n/a,masculine,1,noun,n/a,Steel tools last long.,Acciaio dura a lungo.,metallo,n/a
noun,jewelry and metal working,the titanium,light gray metal,il titanio,EEL tee-TAH-nyoh,singular,n/a,masculine,2,noun,n/a,The titanium is hypoallergenic.,Il titanio è anallergico.,metallo,definite
noun,jewelry and metal working,titanium,light gray metal,titanio,tee-TAH-nyoh,singular,n/a,masculine,2,noun,n/a,Titanium makes durable rings.,Titanio crea anelli resistenti.,metallo,n/a
noun,jewelry and metal working,the niobium,colorful reactive metal,il niobio,EEL nee-OH-byoh,singular,n/a,masculine,3,noun,n/a,The niobium anodizes blue.,Il niobio anodizza blu.,metallo,definite
noun,jewelry and metal working,niobium,colorful reactive metal,niobio,nee-OH-byoh,singular,n/a,masculine,3,noun,n/a,Niobium is popular for earrings.,Niobio è popolare per gli orecchini.,metallo,n/a
noun,jewelry and metal working,the sheet,flat metal piece,la lastra,LAHSS-trah,singular,n/a,feminine,1,noun,n/a,The sheet is 8 millimeters.,La lastra è di 8 millimetri.,lamiera,definite
noun,jewelry and metal working,a sheet,flat metal piece,una lastra,OO-nah LAHSS-trah,singular,n/a,feminine,1,noun,n/a,She cut a sheet for the pendant.,Ha tagliato una lastra per il pendente.,lamiera,indefinite
noun,jewelry and metal working,the sheets,flat metal pieces,le lastre,LEH LAHSS-treh,plural,n/a,feminine,1,noun,n/a,The sheets lie on the table.,Le lastre sono sul tavolo.,lamiere,definite
noun,jewelry and metal working,the wire,long thin metal,il filo,EEL FEE-loh,singular,n/a,masculine,1,noun,n/a,The wire wraps easily.,Il filo si avvolge facilmente.,filo metallico,definite
noun,jewelry and metal working,a wire,long thin metal,un filo,OON FEE-loh,singular,n/a,masculine,1,noun,n/a,I bent a wire into a loop.,Ho piegato un filo in un anello.,filo metallico,indefinite
noun,jewelry and metal working,the wires,long thin metals,i fili,EE FEE-lee,plural,n/a,masculine,1,noun,n/a,The wires tangle in the drawer.,I fili si aggrovigliano nel cassetto.,fili metallici,definite
noun,jewelry and metal working,the ingot,solid metal block,il lingotto,EEL leen-GOT-toh,singular,n/a,masculine,2,noun,n/a,The ingot cools in the mold.,Il lingotto si raffredda nello stampo.,blocco,definite
noun,jewelry and metal working,an ingot,solid metal block,un lingotto,OON leen-GOT-toh,singular,n/a,masculine,2,noun,n/a,He cast an ingot of silver.,Ha colato un lingotto d'argento.,blocco,indefinite
noun,jewelry and metal working,the ingots,solid metal blocks,i lingotti,EE leen-GOT-tee,plural,n/a,masculine,2,noun,n/a,The ingots stack neatly.,I lingotti si impilano ordinatamente.,blocchi,definite
noun,jewelry and metal working,the grain,small casting pellets,il granulato,EEL grah-noo-LAH-toh,singular,n/a,masculine,2,noun,n/a,The grain melts quickly.,Il granulato fonde rapidamente.,graniglia,definite
noun,jewelry and metal working,grain,small casting pellets,granulato,grah-noo-LAH-toh,singular,n/a,masculine,2,noun,n/a,Granulato fills the crucible.,Granulato riempie il crogiolo.,graniglia,n/a
noun,jewelry and metal working,the ruby,red precious gem,il rubino,EEL roo-BEE-noh,singular,n/a,masculine,1,noun,n/a,The ruby glows under the lamp.,Il rubino brilla sotto la lampada.,pietra preziosa,definite
noun,jewelry and metal working,a ruby,red precious gem,un rubino,OON roo-BEE-noh,singular,n/a,masculine,1,noun,n/a,She set a ruby in gold.,Ha incastonato un rubino nell'oro.,pietra preziosa,indefinite
noun,jewelry and metal working,the rubies,red precious gems,i rubini,EE roo-BEE-nee,plural,n/a,masculine,1,noun,n/a,The rubies match in color.,I rubini corrispondono di colore.,pietre preziose,definite
noun,jewelry and metal working,the sapphire,blue precious gem,lo zaffiro,LOH dzah-FEE-roh,singular,n/a,masculine,1,noun,n/a,The sapphire has few inclusions.,Lo zaffiro ha poche inclusioni.,pietra preziosa,definite
noun,jewelry and metal working,a sapphire,blue precious gem,uno zaffiro,OO-noh dzah-FEE-roh,singular,n/a,masculine,1,noun,n/a,He chose a sapphire for the ring.,Ha scelto uno zaffiro per l'anello.,pietra preziosa,indefinite
noun,jewelry and metal working,the sapphires,blue precious gems,gli zaffiri,LYEE dzah-FEE-ree,plural,n/a,masculine,1,noun,n/a,The sapphires sparkle in display.,Gli zaffiri brillano in vetrina.,pietre preziose,definite
noun,jewelry and metal working,the emerald,green precious gem,lo smeraldo,LOH smeh-RAHL-doh,singular,n/a,masculine,1,noun,n/a,The emerald shows vivid color.,Lo smeraldo mostra un colore vivo.,pietra preziosa,definite
noun,jewelry and metal working,an emerald,green precious gem,uno smeraldo,OO-noh smeh-RAHL-doh,singular,n/a,masculine,1,noun,n/a,They bought an emerald in Bogotá.,Hanno comprato uno smeraldo a Bogotá.,pietra preziosa,indefinite
noun,jewelry and metal working,the emeralds,green precious gems,gli smeraldi,LYEE smeh-RAHL-dee,plural,n/a,masculine,1,noun,n/a,The emeralds vary in clarity.,Gli smeraldi variano in purezza.,pietre preziose,definite
noun,jewelry and metal working,the opal,multicolor gem,l'opale,loh-PAH-leh,singular,n/a,masculine,2,noun,n/a,The opal flashes with fire.,L'opale lampeggia di fuoco.,pietra,definite
noun,jewelry and metal working,an opal,multicolor gem,un opale,oon oh-PAH-leh,singular,n/a,masculine,2,noun,n/a,She set an opal in silver.,Ha montato un opale in argento.,pietra,indefinite
noun,jewelry and metal working,the opals,multicolor gems,gli opali,LYEE oh-PAH-lee,plural,n/a,masculine,2,noun,n/a,The opals are fragile.,Gli opali sono fragili.,pietre,definite
noun,jewelry and metal working,the amethyst,purple quartz gem,l'ametista,lah-meh-TEE-stah,singular,n/a,feminine,1,noun,n/a,The amethyst is deep violet.,L'ametista è viola intenso.,pietra,definite
noun,jewelry and metal working,an amethyst,purple quartz gem,un'ametista,oo-nah-meh-TEE-stah,singular,n/a,feminine,1,noun,n/a,I bought an amethyst cabochon.,Ho comprato un'ametista cabochon.,pietra,indefinite
noun,jewelry and metal working,the amethysts,purple quartz gems,le ametiste,leh ame-TEE-steh,plural,n/a,feminine,1,noun,n/a,The amethysts make a bracelet.,Le ametiste fanno un bracciale.,pietre,definite
noun,jewelry and metal working,the topaz,yellow-blue gem,il topazio,EEL toh-PAH-tzyoh,singular,n/a,masculine,2,noun,n/a,The topaz is sky blue.,Il topazio è azzurro cielo.,pietra,definite
noun,jewelry and metal working,a topaz,yellow-blue gem,un topazio,OON toh-PAH-tzyoh,singular,n/a,masculine,2,noun,n/a,He chose a topaz pendant.,Ha scelto un pendente con topazio.,pietra,indefinite
noun,jewelry and metal working,the topazes,yellow-blue gems,i topazi,EE toh-PAH-tzy,plural,n/a,masculine,2,noun,n/a,The topazes reflect light.,I topazi riflettono la luce.,pietre,definite
noun,jewelry and metal working,the quartz,common clear gem,il quarzo,EEL KWAR-tsoh,singular,n/a,masculine,2,noun,n/a,The quartz is clear.,Il quarzo è limpido.,cristallo,definite
noun,jewelry and metal working,quartz,common clear gem,quarzo,KWAR-tsoh,singular,n/a,masculine,2,noun,n/a,Quartz is easy to polish.,Quarzo si lucida facilmente.,cristallo,n/a
noun,jewelry and metal working,the turquoise,blue-green gem,il turchese,EEL toor-KEH-zeh,singular,n/a,masculine,2,noun,n/a,The turquoise has spiderweb matrix.,Il turchese ha venature a ragnatela.,pietra,definite
noun,jewelry and metal working,a turquoise,blue-green gem,un turchese,OON toor-KEH-zeh,singular,n/a,masculine,2,noun,n/a,She collects a turquoise bead.,Lei colleziona una perla di turchese.,pietra,indefinite
noun,jewelry and metal working,the turquoises,blue-green gems,i turchesi,EE toor-KEH-zee,plural,n/a,masculine,2,noun,n/a,The turquoises vary in hue.,I turchesi variano di tonalità.,pietre,definite
noun,jewelry and metal working,the rolling mill,machine to thin metal,il laminatoio,EEL lah-mee-nah-TOY-oh,singular,n/a,masculine,2,noun,n/a,The rolling mill flattens the sheet.,Il laminatoio appiattisce la lastra.,macchina,definite
noun,jewelry and metal working,a rolling mill,machine to thin metal,un laminatoio,OON lah-mee-nah-TOY-oh,singular,n/a,masculine,2,noun,n/a,They bought a rolling mill.,Hanno comprato un laminatoio.,macchina,indefinite
noun,jewelry and metal working,the rolling mills,machines to thin metal,i laminatoi,EE lah-mee-nah-TOY-ee,plural,n/a,masculine,2,noun,n/a,The rolling mills line the wall.,I laminatoi fiancheggiano la parete.,macchine,definite
noun,jewelry and metal working,the drawplate,tool to reduce wire,la trafila,lah trah-FEE-lah,singular,n/a,feminine,3,noun,n/a,The drawplate has many holes.,La trafila ha molti fori.,piastra,definite
noun,jewelry and metal working,a drawplate,tool to reduce wire,una trafila,OO-nah trah-FEE-lah,singular,n/a,feminine,3,noun,n/a,I used a drawplate for 1 mm wire.,Ho usato una trafila per filo da 1 mm.,piastra,indefinite
noun,jewelry and metal working,the drawplates,tools to reduce wire,le trafile,leh trah-FEE-leh,plural,n/a,feminine,3,noun,n/a,The drawplates hang by size.,Le trafile sono appese per misura.,piastre,definite
noun,jewelry and metal working,the mandrel,shaping rod,il mandrino,EEL mahn-DREE-noh,singular,n/a,masculine,1,noun,n/a,The mandrel marks the size.,Il mandrino indica la misura.,cono,definite
noun,jewelry and metal working,a mandrel,shaping rod,un mandrino,OON mahn-DREE-noh,singular,n/a,masculine,1,noun,n/a,I need a mandrel for rings.,Mi serve un mandrino per anelli.,cono,indefinite
noun,jewelry and metal working,the mandrels,shaping rods,i mandrini,EE mahn-DREE-nee,plural,n/a,masculine,1,noun,n/a,The mandrels lie under the bench.,I mandrini sono sotto il banco.,coni,definite
noun,jewelry and metal working,the bur,rotary cutting bit,la fresa,lah FREH-zah,singular,n/a,feminine,2,noun,n/a,The bur carves a seat for the stone.,La fresa crea un alloggio per la pietra.,punta,definite
noun,jewelry and metal working,a bur,rotary cutting bit,una fresa,OO-nah FREH-zah,singular,n/a,feminine,2,noun,n/a,He changed a bur after drilling.,Ha cambiato una fresa dopo la foratura.,punta,indefinite
noun,jewelry and metal working,the burs,rotary cutting bits,le frese,leh FREH-zeh,plural,n/a,feminine,2,noun,n/a,The burs are in a stand.,Le frese sono in un supporto.,punte,definite
noun,jewelry and metal working,the polishing wheel,rotating buff,la ruota di lucidatura,lah RWOH-tah dee loo-chee-dah-TOO-rah,singular,n/a,feminine,2,noun,n/a,The polishing wheel spins fast.,La ruota di lucidatura gira veloce.,disco,definite
noun,jewelry and metal working,a polishing wheel,rotating buff,una ruota di lucidatura,OO-nah RWOH-tah dee loo-chee-dah-TOO-rah,singular,n/a,feminine,2,noun,n/a,We replaced a polishing wheel.,Abbiamo sostituito una ruota di lucidatura.,disco,indefinite
noun,jewelry and metal working,the polishing wheels,rotating buffs,le ruote di lucidatura,leh RWOH-teh dee loo-chee-dah-TOO-rah,plural,n/a,feminine,2,noun,n/a,The polishing wheels create shine.,Le ruote di lucidatura creano lucentezza.,dischi,definite
noun,jewelry and metal working,the tumbler,rotating cleaning drum,il buratto,EEL boo-RAHT-toh,singular,n/a,masculine,3,noun,n/a,The tumbler smooths the pieces.,Il buratto leviga i pezzi.,tumbler,definite
noun,jewelry and metal working,a tumbler,rotating cleaning drum,un buratto,OON boo-RAHT-toh,singular,n/a,masculine,3,noun,n/a,She loaded a tumbler with shot.,Ha caricato un buratto con sfere.,tumbler,indefinite
noun,jewelry and metal working,the tumblers,rotating cleaning drums,i buratti,EE boo-RAHT-tee,plural,n/a,masculine,3,noun,n/a,The tumblers run overnight.,I buratti lavorano tutta la notte.,tumblers,definite
noun,jewelry and metal working,the loupe,magnifying eye tool,la lente d'ingrandimento,lah LEN-teh deen-gran-dee-MEN-toh,singular,n/a,feminine,1,noun,n/a,The loupe shows every scratch.,La lente d'ingrandimento rivela ogni graffio.,lente,definite
noun,jewelry and metal working,a loupe,magnifying eye tool,una lente d'ingrandimento,OO-nah LEN-teh deen-gran-dee-MEN-toh,singular,n/a,feminine,1,noun,n/a,I bought a loupe of 10 ×.,Ho comprato una lente d'ingrandimento 10 ×.,lente,indefinite
noun,jewelry and metal working,the caliper,precision measuring tool,il calibro,EEL KAH-lee-broh,singular,n/a,masculine,1,noun,n/a,The caliper reads in millimeters.,Il calibro misura in millimetri.,spessimetro,definite
noun,jewelry and metal working,a caliper,precision measuring tool,un calibro,OON KAH-lee-broh,singular,n/a,masculine,1,noun,n/a,He used a caliper for thickness.,Ha usato un calibro per lo spessore.,spessimetro,indefinite
noun,jewelry and metal working,the bench pin,work support block,il tassello da banco,EEL tahs-SEL-loh dah BAN-koh,singular,n/a,masculine,3,noun,n/a,The bench pin holds the sheet.,Il tassello da banco sostiene la lastra.,appoggio,definite
noun,jewelry and metal working,the pickle,acid cleaning bath,il decapante,EEL deh-kah-PAHN-teh,singular,n/a,masculine,2,noun,n/a,The pickle removes oxide.,Il decapante elimina l'ossido.,bagno,definite
noun,jewelry and metal working,pickle,acid cleaning bath,decapante,deh-kah-PAHN-teh,singular,n/a,masculine,2,noun,n/a,Decapante is warm for best action.,Decapante funziona meglio caldo.,bagno,n/a
noun,jewelry and metal working,the patina,chemical surface color,la patina,LAH PAH-tee-nah,singular,n/a,feminine,2,noun,n/a,The patina gives an aged look.,La patina dona un aspetto antico.,ossidazione,definite
noun,jewelry and metal working,patina,chemical surface color,patina,PAH-tee-nah,singular,n/a,feminine,2,noun,n/a,Patina develops over time.,Patina si forma col tempo.,ossidazione,n/a
noun,jewelry and metal working,the clasp,jewelry fastener,la chiusura,lah kyoo-ZOO-rah,singular,n/a,feminine,1,noun,n/a,The clasp clicks securely.,La chiusura scatta in modo sicuro.,gancio,definite
noun,jewelry and metal working,a clasp,jewelry fastener,una chiusura,OO-nah kyoo-ZOO-rah,singular,n/a,feminine,1,noun,n/a,I attached a clasp to the chain.,Ho agganciato una chiusura alla catena.,gancio,indefinite
noun,jewelry and metal working,the clasps,jewelry fasteners,le chiusure,leh kyoo-ZOO-reh,plural,n/a,feminine,1,noun,n/a,The clasps are stainless steel.,Le chiusure sono in acciaio inox.,ganci,definite
noun,jewelry and metal working,the chain,series of links,la catena,lah kah-TEH-nah,singular,n/a,feminine,1,noun,n/a,The chain is 45 centimeters.,La catena è di 45 centimetri.,collana,definite
noun,jewelry and metal working,a chain,series of links,una catena,OO-nah kah-TEH-nah,singular,n/a,feminine,1,noun,n/a,He bought a chain for the pendant.,Ha comprato una catena per il pendente.,collana,indefinite
noun,jewelry and metal working,the chains,series of links,le catene,leh kah-TEH-neh,plural,n/a,feminine,1,noun,n/a,The chains tangle easily.,Le catene si annodano facilmente.,collane,definite
noun,jewelry and metal working,the jump ring,small connecting loop,l'anellino,lah-nel-LEE-noh,singular,n/a,masculine,1,noun,n/a,The jump ring closes the charm.,L'anellino chiude il ciondolo.,anello di giunzione,definite
noun,jewelry and metal working,a jump ring,small connecting loop,un anellino,oon ah-nel-LEE-noh,singular,n/a,masculine,1,noun,n/a,I opened a jump ring with pliers.,Ho aperto un anellino con le pinze.,anello di giunzione,indefinite
