category,sub_category,english,definition_en,italian,pronunciation,singular_plural,tense,gender,commonness,part_of_speech,formal_informal,example_sentence_en,example_sentence_it,related_words_it,article_type,base_word
noun,general,a phone,device for calls,un telefono,OON teh-LEH-foh-noh,singular,,masculine,1,noun,,He bought a phone in Italy.,Ha comprato un telefono in Italia.,cellulare,indefinite,telefono
noun,general,the phones,devices for calls,i telefoni,EE teh-LEH-foh-nee,plural,,masculine,1,noun,,The phones are charging.,I telefoni sono in carica.,cellulari,definite,telefono
noun,general,the computer,electronic computing device,il computer,EEL kom-PYOO-ter,singular,,masculine,1,noun,,The computer is fast.,Il computer è veloce.,pc,definite,computer
noun,general,a computer,electronic computing device,un computer,OON kom-PYOO-ter,singular,,masculine,1,noun,,We need a computer for work.,Ci serve un computer per lavoro.,pc,indefinite,computer
noun,general,the computers,electronic computing devices,i computer,EE kom-PYOO-ter,plural,,masculine,1,noun,,The computers are new.,I computer sono nuovi.,pc,definite,computer
noun,general,the book,printed reading material,il libro,EEL LEE-broh,singular,,masculine,1,noun,,The book is interesting.,Il libro è interessante.,volume,definite,libro
noun,general,a book,printed reading material,un libro,OON LEE-broh,singular,,masculine,1,noun,,I’m reading a book in Italian.,Sto leggendo un libro in italiano.,volume,indefinite,libro
noun,general,the books,printed reading materials,i libri,EE LEE-bree,plural,,masculine,1,noun,,The books are on the shelf.,I libri sono sullo scaffale.,volumi,definite,libro
noun,general,the pen,writing instrument,la penna,LA PEN-nah,singular,,feminine,1,noun,,The pen is blue.,La penna è blu.,penna a sfera,definite,penna
noun,general,a pen,writing instrument,una penna,OO-nah PEN-nah,singular,,feminine,1,noun,,Could I borrow a pen?,Posso prendere in prestito una penna?,penna a sfera,indefinite,penna
noun,general,the pens,writing instruments,le penne,LEH PEN-neh,plural,,feminine,1,noun,,The pens are on the counter.,Le penne sono sul bancone.,penne a sfera,definite,penna
noun,general,the photo,picture taken by camera,la foto,LA FOH-toh,singular,,feminine,1,noun,,The photo is beautiful.,La foto è bellissima.,immagine,definite,foto
noun,general,a photo,picture taken by camera,una foto,OO-nah FOH-toh,singular,,feminine,1,noun,,I took a photo of the skyline.,Ho scattato una foto del panorama.,immagine,indefinite,foto
noun,general,the photos,pictures taken by camera,le foto,LEH FOH-toh,plural,,feminine,1,noun,,The photos are in the album.,Le foto sono nell'album.,immagini,definite,foto
noun,general,the map,diagram of area,la mappa,LA MAHP-pah,singular,,feminine,1,noun,,The map shows all streets.,La mappa mostra tutte le strade.,cartina,definite,mappa
noun,general,a map,diagram of area,una mappa,OO-nah MAHP-pah,singular,,feminine,1,noun,,We bought a map at the kiosk.,Abbiamo comprato una mappa al chiosco.,cartina,indefinite,mappa
noun,general,the maps,diagrams of areas,le mappe,LEH MAHP-peh,plural,,feminine,1,noun,,The maps are folded.,Le mappe sono piegate.,cartine,definite,mappa
noun,general,the money,medium of exchange,il denaro,EEL deh-NAH-roh,singular,,masculine,1,noun,,The money is in the wallet.,Il denaro è nel portafoglio.,soldi,definite,denaro
noun,general,money,medium of exchange,denaro,deh-NAH-roh,singular,,masculine,1,noun,,Money changes hands quickly.,Denaro passa di mano rapidamente.,soldi,,denaro
noun,general,the idea,thought or concept,l'idea,lee-DEH-ah,singular,,feminine,1,noun,,The idea sounds good.,L'idea sembra buona.,concetto,definite,idea
noun,general,an idea,thought or concept,un'idea,oo-NEH-ah,singular,,feminine,1,noun,,She had an idea for dinner.,Ha avuto un'idea per cena.,concetto,indefinite,idea
noun,general,the ideas,thoughts or concepts,le idee,leh EE-DEH-eh,plural,,feminine,1,noun,,The ideas are creative.,Le idee sono creative.,concetti,definite,idea
noun,general,the problem,difficulty or issue,il problema,EEL proh-BLEH-mah,singular,,masculine,1,noun,,The problem is simple.,Il problema è semplice.,questione,definite,problema
noun,general,a problem,difficulty or issue,un problema,OON proh-BLEH-mah,singular,,masculine,1,noun,,We have a problem with the room.,Abbiamo un problema con la stanza.,questione,indefinite,problema
noun,general,the problems,difficulties or issues,i problemi,EE proh-BLEH-mee,plural,,masculine,1,noun,,The problems are solved.,I problemi sono risolti.,questioni,definite,problema
noun,general,the thing,object or matter,la cosa,LA KOH-sah,singular,,feminine,1,noun,,The thing is broken.,La cosa è rotta.,oggetto,definite,cosa
noun,general,a thing,object or matter,una cosa,OO-nah KOH-sah,singular,,feminine,1,noun,,Let me tell you a thing.,Lascia che ti dica una cosa.,oggetto,indefinite,cosa
noun,general,the things,objects or matters,le cose,LEH KOH-seh,plural,,feminine,1,noun,,The things are in the bag.,Le cose sono nella borsa.,oggetti,definite,cosa
