category,sub_category,english,definition_en,italian,pronunciation,singular_plural,tense,gender,commonness,part_of_speech,formal_informal,example_sentence_en,example_sentence_it,related_words_it,article_type
noun,directions,the tunnels,underground passages,i tunnel,ee TOON-nel,plural,n/a,masculine,2,noun,n/a,"The tunnels were built in the 60s.","I tunnel sono stati costruiti negli anni Sessanta.","galleria",definite
noun,directions,a street,a public road in a city,una strada,OO-nah STRAH-dah,singular,n/a,feminine,1,noun,n/a,"We walked down a narrow street.","Abbiamo camminato in una strada stretta.","via",indefinite
noun,directions,the street,a public road in a city,la strada,lah STRAH-dah,singular,n/a,feminine,1,noun,n/a,"The street is closed for the market.","La strada è chiusa per il mercato.","via",definite
noun,directions,the streets,public roads in a city,le strade,leh STRAH-deh,plural,n/a,feminine,1,noun,n/a,"The streets are crowded today.","Le strade sono affollate oggi.","via",definite
noun,directions,an avenue,a wide city street,un viale,oon vee-AH-leh,singular,n/a,masculine,2,noun,n/a,"We are staying on an avenue with trees.","Alloggiamo in un viale alberato.","corso",indefinite
noun,directions,the avenue,a wide city street,il viale,eel vee-AH-leh,singular,n/a,masculine,2,noun,n/a,"The avenue leads to the park.","Il viale porta al parco.","corso",definite
noun,directions,the avenues,wide city streets,i viali,ee vee-AH-lee,plural,n/a,masculine,3,noun,n/a,"The avenues are beautifully lit at night.","I viali sono splendidamente illuminati di notte.","corso",definite
noun,directions,a square,an open public space,una piazza,OO-nah PYAHT-tsah,singular,n/a,feminine,1,noun,n/a,"Let's meet at a square in the center.","Incontriamoci in una piazza del centro.","largo",indefinite
noun,directions,the square,an open public space,la piazza,lah PYAHT-tsah,singular,n/a,feminine,1,noun,n/a,"The square is full of cafés.","La piazza è piena di caffè.","largo",definite
noun,directions,the squares,open public spaces,le piazze,leh PYAHT-tseh,plural,n/a,feminine,1,noun,n/a,"The squares are lively at night.","Le piazze sono vivaci di notte.","largo",definite
noun,directions,a block,an area between streets,un isolato,oon ee-zo-LAH-toh,singular,n/a,masculine,2,noun,n/a,"The hotel is a block away.","L'hotel è a un isolato di distanza.","quartiere",indefinite
noun,directions,the block,an area between streets,l'isolato,lee-zo-LAH-toh,singular,n/a,masculine,2,noun,n/a,"The block is quiet at night.","L'isolato è tranquillo di notte.","quartiere",definite
noun,directions,the blocks,areas between streets,gli isolati,lyee ee-zo-LAH-tee,plural,n/a,masculine,2,noun,n/a,"The blocks here are small.","Gli isolati qui sono piccoli.","quartiere",definite
noun,directions,a sign,a posted direction or instruction,un segnale,oon seh-NYAH-leh,singular,n/a,masculine,1,noun,n/a,"I don't see a sign for the museum.","Non vedo un segnale per il museo.","cartello",indefinite
noun,directions,the sign,a posted direction or instruction,il segnale,eel seh-NYAH-leh,singular,n/a,masculine,1,noun,n/a,"The sign is very clear.","Il segnale è molto chiaro.","cartello",definite
noun,directions,the signs,posted directions or instructions,i segnali,ee seh-NYAH-lee,plural,n/a,masculine,1,noun,n/a,"The signs point to the center.","I segnali indicano il centro.","cartello",definite
noun,directions,a stop,a designated stopping point,una fermata,OO-nah fehr-MAH-tah,singular,n/a,feminine,1,noun,n/a,"Is there a stop nearby?","C'è una fermata qui vicino?","capolinea",indefinite
noun,directions,the stop,a designated stopping point,la fermata,lah fehr-MAH-tah,singular,n/a,feminine,1,noun,n/a,"The stop is in front of the hotel.","La fermata è davanti all'hotel.","capolinea",definite
noun,directions,the stops,designated stopping points,le fermate,leh fehr-MAH-teh,plural,n/a,feminine,1,noun,n/a,"The stops are well marked.","Le fermate sono ben segnalate.","capolinea",definite
noun,directions,an entrance,way into a place,un ingresso,oon een-GRES-soh,singular,n/a,masculine,1,noun,n/a,"We found an entrance on the side.","Abbiamo trovato un ingresso sul lato.","entrata",indefinite
noun,directions,the entrance,way into a place,l'ingresso,leen-GRES-soh,singular,n/a,masculine,1,noun,n/a,"The entrance is at the front.","L'ingresso è sul davanti.","entrata",definite
noun,directions,the entrances,ways into a place,gli ingressi,lyee in-GRES-see,plural,n/a,masculine,2,noun,n/a,"The entrances are closed at night.","Gli ingressi sono chiusi di notte.","entrata",definite
noun,directions,an exit,way out of a place,un'uscita,oon oo-SHEE-tah,singular,n/a,feminine,1,noun,n/a,"Look for an exit sign.","Cerca un'uscita.","uscita di sicurezza",indefinite
noun,directions,the exit,way out of a place,l'uscita,lo͜o-SHEE-tah,singular,n/a,feminine,1,noun,n/a,"The exit is to the right.","L'uscita è a destra.","uscita di sicurezza",definite
noun,directions,the exits,ways out of a place,le uscite,leh oo-SHEE-teh,plural,n/a,feminine,2,noun,n/a,"The exits are clearly marked.","Le uscite sono chiaramente indicate.","uscita di sicurezza",definite
noun,directions,a traffic light,a road signal with colored lights,un semaforo,oon seh-MAH-foh-roh,singular,n/a,masculine,1,noun,n/a,"Stop at a traffic light.","Fermati a un semaforo.","luce",indefinite
noun,directions,the traffic light,a road signal with colored lights,il semaforo,eel seh-MAH-foh-roh,singular,n/a,masculine,1,noun,n/a,"The traffic light is red.","Il semaforo è rosso.","luce",definite
noun,directions,the traffic lights,road signals with colored lights,i semafori,ee seh-MAH-foh-ree,plural,n/a,masculine,1,noun,n/a,"The traffic lights are synchronized.","I semafori sono sincronizzati.","luce",definite
noun,directions,a turn,a change of direction,una svolta,OO-nah SVOL-tah,singular,n/a,feminine,2,noun,n/a,"Take a turn after the pharmacy.","Fai una svolta dopo la farmacia.","curva",indefinite
noun,directions,the turn,a change of direction,la svolta,lah SVOL-tah,singular,n/a,feminine,2,noun,n/a,"The turn is very sharp.","La svolta è molto stretta.","curva",definite
noun,directions,the turns,changes of direction,le svolte,leh SVOL-teh,plural,n/a,feminine,3,noun,n/a,"The turns on this road are dangerous.","Le svolte su questa strada sono pericolose.","curva",definite
noun,directions,the north,the direction toward the top of maps,il nord,EEL NORD,singular,n/a,masculine,1,noun,n/a,"The north is colder.","Il nord è più freddo.","settentrione",definite
noun,directions,a north,any northern direction,un nord,oon NORD,singular,n/a,masculine,3,noun,n/a,"A north wind is blowing.","Soffia un nord.","settentrione",indefinite
noun,directions,the south,the direction opposite north,il sud,EEL SOOD,singular,n/a,masculine,1,noun,n/a,"The south is warmer.","Il sud è più caldo.","meridione",definite
noun,directions,a south,any southern direction,un sud,oon SOOD,singular,n/a,masculine,3,noun,n/a,"They drove toward a south.","Hanno guidato verso un sud.","meridione",indefinite
noun,directions,the east,the direction where the sun rises,l'est,LEST,singular,n/a,masculine,1,noun,n/a,"The east gets morning light.","L'est prende la luce del mattino.","oriente",definite
noun,directions,an east,any eastern direction,un est,oon EHST,singular,n/a,masculine,3,noun,n/a,"A soft breeze came from an east.","Arrivava una brezza da un est.","oriente",indefinite
noun,directions,the west,the direction opposite east,l'ovest,LOH-vest,singular,n/a,masculine,1,noun,n/a,"The west shows beautiful sunsets.","L'ovest mostra splendidi tramonti.","occidente",definite
noun,directions,a west,any western direction,un ovest,oon OH-vest,singular,n/a,masculine,3,noun,n/a,"Clouds move from a west.","Le nuvole arrivano da un ovest.","occidente",indefinite
noun,directions,a left,the direction opposite right,una sinistra,OO-nah see-NEE-strah,singular,n/a,feminine,2,noun,n/a,"Take a left after the bank.","Prendi una sinistra dopo la banca.","mancina",indefinite
noun,directions,the left,the direction opposite right,la sinistra,lah see-NEE-strah,singular,n/a,feminine,1,noun,n/a,"The left is blocked.","La sinistra è bloccata.","mancina",definite
noun,directions,the lefts,left sides or directions,le sinistre,leh see-NEE-streh,plural,n/a,feminine,3,noun,n/a,"The lefts on this map are marked in red.","Le sinistre su questa mappa sono segnate in rosso.","mancina",definite
noun,directions,a right,the direction opposite left,una destra,OO-nah DES-trah,singular,n/a,feminine,2,noun,n/a,"Take a right at the church.","Prendi una destra alla chiesa.","manodextra",indefinite
noun,directions,the right,the direction opposite left,la destra,lah DES-trah,singular,n/a,feminine,1,noun,n/a,"The right is clear.","La destra è libera.","manodextra",definite
noun,directions,the rights,right sides or directions,le destre,leh DES-treh,plural,n/a,feminine,3,noun,n/a,"The rights are easier to navigate.","Le destre sono più facili da percorrere.","manodextra",definite
